,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
43339,143110136,book,paperback,Classic Penguin: Cover to Cover,"Paul Buckley, Elda Rotor, Audrey Niffenegger",Penguin Books," From Drop Caps to Deluxes, Penguin Creative Director Paul Buckley presents a visual overview of the innovative covers that have put Penguin Classics at the forefront of the book design worldWinner of the 2016 AIGA + Design Observer 50 Books | 50 Covers competition  Since the launch of Penguin Classics in 1946, innovative cover design has been one of its defining aspects. Today, Penguin Classics remains at the leading edge of the book-design world. In this curated tour featuring illuminating commentary by artists and writers, including Malika Favre, Mike Mignola, James Franco, Jessica Hische, Jillian Tamaki and many more, Penguin creative director Paul Buckley showcases more than a decade of stunning cover designs and the stories behind them. For lovers of classic literature, book design, and all things Penguin, Classic Penguin has you covered.   Paul Buckley is creative director for Penguin Classics and oversees a large staff of exceptionally talented designers and art directors working on the jackets and covers of sixteen imprints within the Penguin Random House publishing group. Over the past two decades, his iconic design and singular art direction have been showcased on thousands of covers and jackets, winning him many awards and frequent invitations to speak in the United States and abroad. In 2010, he edited and introduced Penguin 75. Matt Vee is a designer and illustrator who attended School of Visual Arts and Pratt Institute. He has received two Gold Scholastic Art Awards and created logos for worldwide brands. His work has appeared in The Washington Post, The Huffington Post, Slate, Print magazine, Paste magazine, and UnderConsideration’s Brand New. Audrey Niffenegger is a visual artist and writer. In addition to the bestselling novels The Time Traveler’s Wife and Her Fearful Symmetry, she is the author of three illustrated novels and the editor of Ghostly. Elda Rotor is vice president and publisher for Penguin Classics. She has created and edited several series, including Penguin Civic Classics, Penguin Threads, Couture Classics, Penguin Horror, and Penguin Drop Caps.",$17.00,4.5
43340,702044520,book,paperback,"Nursing Calculations, 8e","John D. Gatford, Nicole Phillips DipAppSci(Nsg) BN GDipAdvNsg(Educ) MNS PhD MRCNA",Churchill Livingstone,,,
43341,099939830X,book,paperback,I Am Magical: magnifiqueNOIR Book One,Briana D Lawrence,Sewn Together Reflections," ""The revolution will be magical""There’s a city. It’s like most other cities. Buildings. People. Monsters who can destroy sidewalks by vomiting acid onto the ground, and an elite group of black, queer, magical girls who work to put those monsters in their place.See? Just like most other cities.Bree Danvers would’ve compared it to a video game, maybe a cartoon or comic book, except black girls are rarely the heroines of the story. But there her heroine stood, plus size and wonderful, rocking a dazzling amount of purple and defeating monsters with galactic sparkles. Galactic Purple, that was her name, and soon, Bree was joining her on a magical adventure full of transformations and after school battles to defend a city like most other cities.And soon, others would join them, and each one would be magical in their own way… give or take a few bumps on the acid covered ground.",$35.00,4.9
43342,679723420,book,paperback,Pale Fire,Vladimir Nabokov,Vintage," In Pale Fire Nabokov offers a cornucopia of deceptive pleasures: a 999-line poem by the reclusive genius John Shade; an adoring foreword and commentary by Shade's self-styled Boswell, Dr. Charles Kinbote; a darkly comic novel of suspense, literary idolatry and one-upmanship, and political intrigue.",$13.60,4.3
43343,1976446775,book,paperback,Tommy Robinson Enemy of the State,Tommy Robinson,CreateSpace Independent Publishing Platform," Both harrowing and at times hilarious, this is the story of the persecution of a British patriot, by his own government and the judicial system. Just an ordinary Luton man, Stephen Lennon 'became' Tommy Robinson after his attempts to highlight the dangers of radical Islam led to him being labelled a far right extremist and subjected to years of harassment, arrests and even attempts on his life. And when all else failed, Britain's security services tried to blackmail into working for them. At times barely believable, this is the true story of how ordinary British men and women are seen as the enemy by their own police and politicians.",$20.00,4.8
43344,1786810026,book,paperback,The Sister: A psychological thriller with a brilliant twist you won't see coming,Louise Jensen,Bookouture," ‘I did something terrible Grace. I hope you can forgive me …’ Grace hasn’t been the same since the death of her best friend Charlie. She is haunted by Charlie’s words the last time she saw her, and in a bid for answers, opens an old memory box of Charlie’s. It soon becomes clear that there was a lot she didn’t know about her best friend. When Grace starts a campaign to find Charlie’s father, Anna, a girl claiming to be Charlie’s sister steps forward. For Grace, finding Anna is like finding a new family and soon Anna has made herself very comfortable in Grace and boyfriend Dan’s home. But something isn’t right. Things disappear, Dan’s acting strangely and Grace is sure that someone is following her. Is it all in Grace’s mind? Or as she gets closer to discovering the truth about both Charlie and Anna, is Grace in terrible danger? There was nothing she could have done to save Charlie … Or was there? A compelling, gripping psychological thriller perfect for fans of The Girl on the Train, I Let You Go and The Girl With No Past.",$21.04,4.1
43345,037571894X,book,paperback,A Wild Sheep Chase: A Novel,"Haruki Murakami, Alfred Birnbaum",Vintage,,,
43346,198758359,book,paperback,The Cultivation of Taste: Chefs and the Organization of Fine Dining,Christel Lane,Oxford University Press,,,
43347,158023853X,book,paperback,The Jgirl's Guide: The Young Jewish Woman's Handbook for Coming of Age,"Penina Adelman, Ali Feldman, Dr Shulamit Reinharz, Ellen Golub",Jewish Lights Publishing,,,
43348,1633883434,book,paperback,The Genius Plague,David Walton,Pyr," WINNER of the 2018 Campbell Award for Best NovelA WALL STREET JOURNAL Best Science Fiction Book of 2017In this science fiction thriller, brothers are pitted against each other as a pandemic threatens to destabilize world governments by exerting a subtle mind control over survivors.Neil Johns has just started his dream job as a code breaker in the NSA when his brother, Paul, a mycologist, goes missing on a trip to collect samples in the Amazon jungle. Paul returns with a gap in his memory and a fungal infection that almost kills him. But once he recuperates, he has enhanced communication, memory, and pattern recognition. Meanwhile, something is happening in South America; others, like Paul, have also fallen ill and recovered with abilities they didn't have before.  But that's not the only pattern--the survivors, from entire remote Brazilian tribes to American tourists, all seem to be working toward a common, and deadly, goal. Neil soon uncovers a secret and unexplained alliance between governments that have traditionally been enemies. Meanwhile Paul becomes increasingly secretive and erratic.    Paul sees the fungus as the next stage of human evolution, while Neil is convinced that it is driving its human hosts to destruction. Brother must oppose brother on an increasingly fraught international stage, with the stakes: the free will of every human on earth. Can humanity use this force for good, or are we becoming the pawns of an utterly alien intelligence?",$12.76,4.0
43349,316126675,book,paperback,The Art of Fielding: A Novel,Chad Harbach,Back Bay Books," At Westish College, baseball star Henry Skrimshander seems destined for big league until a routine throw goes disastrously off course. In the aftermath of his error, the fates of five people are upended. Henry's fight against self-doubt threatens to ruin his future. College president Guert Affenlight has fallen unexpectedly and helplessly in love. Owen Dunne becomes caught up in a dangerous affair. Mike Schwartz realizes he has guided Henry's career at the expense of his own. And Pella Affenlight returns to Westish after escaping an ill-fated marriage, determined to start a new life.As the season counts down to its climactic final game, these five are forced to confront their deepest hopes, anxieties, and secrets. Written with boundless intelligence and filled with the tenderness of youth, ""The Art of Fielding is mere baseball fiction the way Moby Dick is just a fish story"" (Nicholas Dawidoff). It is an expansive, warmhearted novel about ambition and its limits, about family and friendship and love, and about commitment--to oneself and to others.",$8.49,4.0
43350,1522096566,book,paperback,Pawns,Lyudmil Tsvetkov,Independently published," A hundred pawn features. You thought there were only 10 or so different pawns in chess? No, many many more, please check this book. Acquire pawn chess knowledge you will not find in either Kmoch or Nimzovich. Easy learning by using pattern recognition. From the only person able to win games from Stockfish and one of the main Stockfish contributors.",,3.5
43351,993087922,book,paperback,Stocking Fillers: Twelve Short Stories for Christmas,Debbie Young,Hawkesbury Press," This collection of twelve humorous short Christmas stories, averaging 1,000 words apiece, will delight anyone struggling with their own plans for the festive season. The tales form an entertaining catalogue of how characters of all ages respond to the anxieties that abound at this time of year, from a small boy who tries to give Santa lessons in time management to the elderly lady who is marking what's likely to be her last Christmas. Others tackle such important questions as: - Will you ever get everything ready in time? - Will everyone like their presents? - Will you like yours? - How will Father Christmas fit us all in? - And who is the real Santa, anyway? Unlike many festive books, this collection does not sugar-coat every Christmas experience, and a few of the characters aren't exactly lovable, but they're certainly memorable. But ultimately it's a heartwarming collection and an easy, quick read to be enjoyed by anyone who loves the traditional Christmas. Whether you choose to spread out the stories across the traditional 12 Days of Christmas, or to consume them all in one sitting, once you've read ""Stocking Fillers"", you'll never view Christmas in quite the same way again - and we mean that in a good way! IF YOU ENJOY THESE FESTIVE STORIES... ...you might also like Debbie Young's whimsical longer short story, ""The Owl & The Turkey: The Real Reason We Eat Turkey at Christmas"", published as a single short story, which received the following reviews when published for Christmas 2013: ""Crisp, clever and fast-paced, this short story received my highest recommendation."" Ginger Dawn Harman ""If you're looking for a fun new holiday story, it's well worth the 99c to check this one out."" Shay Tressa De Simone ""I really enjoyed it... It had all the elements; first, a question; second, a quest; third conflict; fourth characterisation and finally the answer – well, an answer! A real hoot!"" (Shaun Ivory, author of ""No More Heroes"" and ""The Judas Cup"") ""Cute.... deliciously random... funny to boot. Has given me food for thought.... Made me come away smiling. Thank you."" (David Ellis, blogger at www.toofulltowrite.wordpress.com) ""Definitely my favourite of your stories so far!"" (Helena Mallett, author of ""Flash Fraction: 75 x 75""). DON'T WANT TO THINK ABOUT CHRISTMAS? Then try Debbie Young's summer flash fiction collection, ""Quick Change"", 20 very short stories on the theme of transformation - They make domesticity look edgy, sometimes dangerous, but they are also life-affirming."" - Lucienne Boyce, historical novelist and historian WHAT REVIEWERS SAY ABOUT DEBBIE YOUNG'S SHORT STORIES: ""Very subtle, very English, very clever"" (novelist Marius Gabriel) ""They make domesticity look edgy, sometimes dangerous, but they are also life-affirming."" (Lucienne Boyce, historical novelist)",$7.99,4.7
43352,1631520261,book,paperback,A Drop in the Ocean: A Novel,Jenni Ogden,She Writes Press," GOLD: NAUTILUS BOOK AWARD, FICTION, LARGE PUBLISHER (2016)GOLD: SARTON WOMEN'S BOOK AWARD, CONTEMPORARY FICTION (2016) GOLD: INDEPENDENT PUBLISHER BOOK AWARDS (IPPYS), BEST FICTION, AUSTRALIA/NEW ZEALAND (2016) SILVER: READERS’ FAVORITE INTERNATIONAL BOOK AWARD, WOMEN’S FICTION  On her 49th birthday, Anna Fergusson, Boston neuroscientist and dedicated introvert, arrives at an unwanted crossroads when the funding for her research lab is cut. With her confidence shattered and her future uncertain, on impulse she rents a cabin for a year on Australia's Great Barrier Reef. However Turtle Island, alive with sea birds and nesting Green turtles, is not the retreat she expected. Here she finds love―for the eccentric islanders who become her family; for Tom, the laid-back turtle whisperer; and for the turtles whose ancient mothering instincts move her to tears. But Anna finds that even on her idyllic drop in the ocean there is pain, and as the months fly past her dream for a new life is threatened by a darkness that challenges everything she has come to believe about the power of love. Evocative and thought-provoking, A Drop in the Ocean is a story about second chances and hard lessons learned in the gentlest of ways.",$11.52,4.5
43353,190826120X,book,paperback,"Carbs & Cals Very Low Calorie Recipes & Meal Plans: Lose Weight, Improve Blood Sugar Levels and Reverse Type 2 Diabetes","Chris Cheyette, Yello Balolia",Chello Publishing, Carbs Cals Very Low Calorie Recipes Meal Plans,$15.30,4.5
43354,307388557,book,paperback,A WOMAN IN CHARGE: The Life of Hillary Rodham Clinton,Carl Bernstein,Vintage Books," The nuanced, definitive biography of one of the most controversial and widely misunderstood figures of our time: the woman running a historic campaign as the 2016 Democratic presidential nominee—Hillary Rodham Clinton.  Drawing on hundreds of interviews with colleagues and friends and with unique access to campaign records, Pulitzer Prize-winning journalist and bestselling author Carl Bernstein has given us a book that enables us, at last, to address the questions Americans are insistently—even obsessively—asking: Who is she? What is her character? What is her political philosophy? And, what can we expect from Hillary if we elect her President of the United States?",$8.64,3.8
43355,553394800,book,paperback,"Healthy Sleep Habits, Happy Child, 4th Edition: A Step-by-Step Program for a Good Night's Sleep",Marc Weissbluth M.D.,Ballantine Books," The perennial favorite for parents who want to get their kids to sleep with ease—now in a completely revised and expanded fourth edition!   In this fully updated fourth edition, Dr. Marc Weissbluth, one of the country’s leading pediatricians, overhauls his groundbreaking approach to solving and preventing your children’s sleep problems, from infancy through adolescence. In Healthy Sleep Habits, Happy Child, he explains with authority and reassurance his step-by-step regime for instituting beneficial habits within the framework of your child’s natural sleep cycles. Rewritten and reorganized to deliver information even more efficiently, this valuable sourcebook contains the latest research on   • the best course of action for sleep problems: prevention and treatment • common mistakes parents make trying to get their children to sleep • different sleep needs for different temperaments • stopping the crybaby syndrome, nightmares, bedwetting, and more • ways to get your baby to fall asleep according to her internal clock—naturally • handling nap-resistant kids and when to start sleep-training • why both night sleep and day sleep are important • obstacles for working moms and children with sleep issues • the father’s role in comforting children • how early sleep troubles can lead to later problems • the benefits and drawbacks of allowing kids to sleep in the family bed   Rest is vital to your child’s health, growth, and development. Healthy Sleep Habits, Happy Child outlines proven strategies that ensure good, healthy sleep for every age.   Praise for Healthy Sleep Habits, Happy Child    “I put these principles into practice—with instant results. Dr. Weissbluth is a trusted resource and adviser.”—Cindy Crawford",$11.01,4.3
43356,932551661,book,paperback,Jeffrey's Journey: Healing a Child's Violent Rages,"Debbie Jeffries, LaRayne Jeffries",Quick American Archives," Jeffrey’s Journey is a remarkable success story about a loving family’s refusal to give up on a deeply troubled child. Written by his mother and grandmother, the book chronicles the struggle of a very young boy diagnosed with severe behavioral problems, including compulsive and oppositional defiance disorders. By age seven, Jeffrey had seen multiple doctors and been prescribed over a dozen prescription medications to control his violent rages but nothing had helped. Then state officials gave Jeffrey’s mother an ultimatum: find something to manage your son or lose him to institutional lock-down. Extensive research convinced this conservative, Christian mother that medical marijuana could be her son’s last hope. Working with a courageous pediatrician and a patient’s cooperative, she discovered that cannabis calmed her son, allowing him to function so well that he was able to attend school and enjoy friends.Jeffrey’s Journey details the success of Jeffrey’s treatment, Debbie’s court battle defending her son’s right to unconventional medicine and the threat to Jeffrey’s on-going care by federal raids on California’s medical marijuana dispensaries.Includes material from the pediatrician who supervised Jeffrey’s marijuana therapy, letters from other struggling parents who heard about Jeffrey’s story on 48 Hours, and a resource section.",$12.95,4.7
43357,3937248366,book,paperback,"Le Capsien de Hergla (Tunisie): Culture, Environnement et Economie (Reports in African Archaeology) (French Edition)",Simone Mulazzani,Africa Magna Verlag,,,
43358,1474236804,book,paperback,Posthumanism: A Guide for the Perplexed (Guides for the Perplexed),Peter Mahon,Bloomsbury Academic,,,
43359,007337461X,book,paperback,Essentials of Medical Language,"David Allan, Karen Lockyer",McGraw-Hill Education,,,
43360,192794434,book,paperback,The Lady Of Shalott,"Alfred Lord Tennyson, Charles Keeping",Oxford University Press," Four gray walls, and four gray towers,Overlook a space of flowers,And the silent isle imbowersThe Lady of Shalott. Tennyson's romantic poem, full of atmosphere and emotion, tells the story of the mysterious Lady of Shalott. In this exquisite illustrated edition, Charles Keeping's evocative pictures take us to Camelot, a fabled world of knights and castles, to witness the cursed life and tragic death of a beautiful but doomed maiden. This new edition features rescanned artwork to capture the inspiring detail of Keeping's illustrations and a striking new cover.",$11.83,4.8
43361,B00WS5RBW0,book,paperback,Anti-Piketty : Vive le capital au XXIe siÃ¨cle !,"Nicolas Lecaussin, Jean-Philippe Delsol, Collectif, Emmanuel Martin",Les Editions du libre-Ã©change,,$51.33,
43362,1935597493,book,paperback,King of the Road,Charlie Williams,AmazonEncore," Three years have passed since Royston Blake left Mangel for Parpham Mental Hospital, his unstable mind finally entrusted to professionals. He served his stretch, and now he’s out, pronounced “cured” by the Doc. But a lot can change in three years, even in Mangel. Blake’s gal, Sal, has gone off and had a kid for one. His kid…whom Blake’s never even met. Not to mention that most of his old haunts, including Hoppers, are gone, replaced by a gleaming new shopping mall. But like the Doc says, change isn’t always for the better. A mysterious opposition group calling itself the “Old Guard” has expressed its displeasure with the development in the local newspaper. Now words are no longer enough, and they want Blake to enforce their message the old-fashioned way. But Blake just wants to do right by his son, a simple dream made all the more complicated once he realizes Mangel won’t let him go without a fight. Charlie Williams has upped the stakes with King of the Road, a new twist on his violent, darkly comedic chronicles of Mangel.",$10.99,3.4
43363,750968419,book,paperback,Testing Tornado: Cold War Naval Fighter Pilot to BAe Chief Test Pilot,J. David Eagles AFC,The History Press," During the early Cold War days when 17-year-old David Eagles applied to the Fleet Air Arm hoping to be a fighter pilot for his National Service, he little imagined the lifetime career that was to follow. After Flying Training with the US Navy and loan Service with the Australian Fleet Air Arm, he settled into Fleet Air Arm fighter pilot life. Selected to attend the Empire Test Pilots’ School, he progressed through Naval Test Pilot duties and was forced to eject from a Buccaneer during catapult launch trials. He joined British Aerospace and played a major part in the cockpit design and flight testing of the RAF’s first fly by wire and swing wing aircraft, the Panavia Tornado, finishing a fascinating career by making the first flight of the EAP, the technology demonstrator for the new Eurofighter Typhoon.",$17.05,3.0
43364,1782433880,book,paperback,"My Son's Not Rainman: One Man, One Boy, a Million Adventures",John Williams,Michael O'Mara,,,
43365,1593271441,book,paperback,"Hacking: The Art of Exploitation, 2nd Edition",Jon Erickson,No Starch Press,,,
43366,1782799788,book,paperback,Essence: The Emotional Path to Spirit,Jacob Watson,O Books," Essence: The Emotional Path to Spirit is packed with wise, fierce and gentle emotional and spiritual teachings that describe how our natural emotions clear a path to the spiritual life. Using a holistic model of health - body, heart, mind and soul - and illustrated by stories of tragedy, death, and illumination that guided the author through his personal healing, Essence is like having an intense spiritual workshop in your own hands. Includes meditations and spiritual practices in each chapter.",$9.38,5.0
43367,1591263239,book,paperback,Construction Documents & Services: ARE Sample Problems and Practice Exam (Architect Registration Exam),"Holly Williams Leppo RA/CID  LEED AP, David Kent Ballast","Professional Publications, Inc.",,,
43368,3453703103,book,paperback,Das kleine Buch vom achtsamen Leben,"Patrizia Collard, Karin Weingart",Heyne Verlag,,$14.29,
43369,553212427,book,paperback,"Sherlock Holmes: The Complete Novels and Stories, Volume II (Bantam Classic)",Sir Arthur Conan Doyle,Bantam Classics," Sherlock HolmesThe Complete Novels and StoriesVolume IISince his first appearance in Beeton’s Christmas Annual in 1887, Sir Arthur Conan Doyle’s Sherlock Holmes has been one of the most beloved fictional characters ever created. Now, in two paperback volumes, Bantam presents all fifty-six short stories and four novels featuring Conan Doyle’s classic hero--a truly complete collection of Sherlock Holmes’s adventures in crime!Volume II begins with The Hound of the Baskervilles, a haunting novel of murder on eerie Grimpen Moor, which has rightly earned its reputation as the finest murder mystery ever written. The Valley of Fear matches Holmes against his archenemy, the master of imaginative crime, Professor Moriarty. In addition, the loyal Dr. Watson has faithfully recorded Holmes’s feats of extraordinary detection in such famous cases as the thrilling The Adventure of the Red Circle and the twelve baffling adventures from The Case Book of Sherlock Holmes. Conan Doyle’s incomparable tales bring to life a Victorian England of horse-drawn cabs, fogs, and the famous lodgings at 221B Baker Street, where for more than forty years Sherlock Holmes earned his undisputed reputation as the greatest fictional detective of all time.",$6.25,4.6
43370,1484232151,book,paperback,Lean Game Development: Apply Lean Frameworks to the Process of Game Development,Julia Naomi Rosenfield Boeira,Apress," Apply lean frameworks and other concepts of software development to the process of your game development. Resistance to Agile methodologies in the gaming industry is most often due to frustrated attempts to use lean tools and frameworks. Lean Game Development teaches you how to apply frameworks and concepts successfully to benefit you and your team. You will see how to manage, develop and coexist in a lean game development environment. You’ll understand what lean is and how it helps the gaming industry. You’ll see how to apply MVP concepts and why you should. The concepts taught are used not only in the design of the software code but also in all stages of the development process. Ideal for any game development company, including indie and small studios, Lean Game Development offers new opportunities for streamlining your workflow and benefiting your game development overall.What You'll LearnDiscover how lean helps the gaming industryUnderstand the value of lean over AgileApply MVP concepts to gaming industryWork with basic automated testing for gaming environmentWho This Book Is ForGame developers, artist, designers and project managers",$29.99,
43371,1846945321,book,paperback,Psychosynthesis Made Easy: A Psychospiritual Psychology for Today,Stephanie Sorrell,"O Books, John Hunt"," Dr Roberto Assagioli's innovative work, which began in 1n 1910, went beyond his contemporaries, Freud, Jung and Reich, to embrace wholeness on all levels. Because of this, psychosynthesis has become known as 'the psychology of the soul.' This psychospiritual psychology aims to uncover the layers of complexity which render the personal will powerless. Through a process of bringing awareness to unconscious processes in the psyche, each masquerading as 'sub personalities' the self can achieve integration and synthesis between the personality and the Self (spirit).",$3.44,4.5
43372,1469989395,book,paperback,"The Home Distiller's Workbook: Your Guide to Making Moonshine, Whisky, Vodka, Rum and So Much More! Vol. 1",Jeff King,CreateSpace Independent Publishing Platform," Moonshine! A word that evokes images of America’s outlaw heritage. Making moonshine has been such a huge part of our culture that many historians credit it as one of the cornerstones of our nations foundations. How to make moonshine? Is quite likely the very question that brought you here. A yearning to learn the traditions that are in danger of being forgotten in the modern, digital era. I wrote this book to pass along the knowledge that was taught to me in the hills of Kentucky over 30 years ago. Along the way though I developed my own style. I boiled down what I learned and created a simplified style that any beginner can follow. I’ve developed designs that can be used right in the comfort of you own kitchen or out back in the woods! The truth is that Moonshining, aka “Home Distilling” is a folk art that helped build this country. Together we can make it live again, and have a little fun in the process! And a quick thank you to all my readers who have helped make The Home Distiller the best selling book ever on the art and science of making moonshine. Shine On!",$9.99,4.2
43373,1943852359,book,paperback,Emotional Freedom Techniques EFT for Christians,"Charity Virkler Kayembe, Sherrie Rice Smith","True Potential, Inc."," Scripture tells us that we comfort others with the comfort we ourselves have received (2 Corinthians 1:3-5). To the degree that we are healed and comforted, we can offer those same gifts much more freely to others. Emotional Freedom Techniques, EFT, is a God-created physiological technique that allows us to experience liberty and choice about our feelings and how we experience them. It involves tapping gently on acupressure points of the face and upper body. This tapping can release pent up emotional stress, via the neurological system, of daily and long-term events and memories. Hundreds of university research projects now show why EFT works so well in releasing various traumas, including anxiousness, fears, and persistent sadness. Learn how to experience emotional freedom by tapping into God's peace and joy today!",$15.99,4.9
43374,812979273,book,paperback,Buffett: The Making of an American Capitalist,Roger Lowenstein,Random House Trade Paperbacks," Since its hardcover publication in August of 1995, Buffett has appeared on the Wall Street Journal, New York Times, San Francisco Chronicle, Los Angeles Times, Seattle Times, Newsday and Business Week bestseller lists.Starting from scratch, simply by picking stocks and companies for investment, Warren Buffett amassed one of the epochal fortunes of the twentieth century—an astounding net worth of $10 billion, and counting. His awesome investment record has made him a cult figure popularly known for his seeming contradictions: a billionaire who has a modest lifestyle, a phenomenally successful investor who eschews the revolving-door trading of modern Wall Street, a brilliant dealmaker who cultivates a homespun aura.Journalist Roger Lowenstein draws on three years of unprecedented access to Buffett’s family, friends, and colleagues to provide the first definitive, inside account of the life and career of this American original. Buffett explains Buffett’s investment strategy—a long-term philosophy grounded in buying stock in companies that are undervalued on the market and hanging on until their worth invariably surfaces—and shows how it is a reflection of his inner self.",$9.12,4.7
43375,1329037448,book,paperback,Ebm: Electronic Body Music,Palmer Bonifacio,lulu.com, Electronic body music (Ebm) is a music genre that combines elements of post-industrial music and synthpunk.,$31.00,1.0
43376,1786071584,book,paperback,A History of Britain in 21 Women: A Personal Selection,Jenni Murray,Oneworld Publications," I was ten years old when I came across Boadicea, and she became the first woman to make me realize that the designated future of a girl born in 1950 – to be sweet, domesticated, undemanding and super feminine – was not necessarily the case.Boadicea battled the Romans. Nancy Astor fought in Parliament. Emmeline Pankhurst campaigned for female suffrage. Elizabeth Garrett Anderson became a pioneering physician in a man’s profession. Mary Quant revolutionized the fashion industry.Britain has traditionally been defined by its conflicts, its conquests, its men and its monarchs. It’s high time that it was defined by its women. In this unique history, Jenni Murray tells the stories of twenty-one women who refused to succumb to the established laws of society, whose lives embodied hope and change. Famous queens, forgotten visionaries, great artists and trailblazing politicians – all pushed back boundaries and revolutionized our world. In Murray’s hands their stories are enthralling and beguiling; they have the power to inspire us once again.  The 21 women are: Boadicea, Queen Elizabeth I, Aphra Behn, Caroline Herschel, Fanny Burney, Mary Wollstonecraft, Jane Austen, Mary Somerville, Mary Seacole, Ada Lovelace, Elizabeth Garrett Anderson, Millicent Garrett Fawcett, Emmeline Pankhurst, Ethel Smyth, Constance Markievicz, Gwen John, Nancy Astor, Barbara Castle, Margaret Thatcher, Mary Quant and Nicola Sturgeon.",$10.39,
43377,997311908,book,paperback,Floral Origami: From Beginner to Advanced: 30 Delicious Origami Flowers and Balls for Home Decoration,Ekaterina Lukasheva,New Origami Publishing," These floral origami models are created from multiple, small pieces of paper. The pieces are easily folded to form units that then fit together to create a complex shape. The designs range from easy to fold origami flowers for beginners to more complex, intricate balls that look like complete bouquets. This book is a great way to learn origami: you can progress from easy models and then build on new your skills to tackle the more challenging designs. Easy to follow, step-by-step diagrams show how to fold simple paper units and then assemble them into incredible complex models. The most of the models in this book use square paper you can find easily in packs without needing to cut, and go together without the use of glue – both of which make this book a great origami guide for traveling. This book contains over 30 origami designs, including flowers, leaves and balls (also called kusudamas), most of which are brand new and have never been published or available to the public. Use it to create cute flower origami accents for your home or as unique handmade gifts.",$18.99,4.4
43378,1683700619,book,paperback,Reason to Breathe (A Chandler Sisters Novel),Deborah Raney,Gilead Publishing," Phylicia thought life was passing her by, but maybe this was love's plan all along. . .At twenty-nine, Phylicia Chandler put her life on hold to care for her dying mother with her sisters, Joanna and Britt. Now Mom is gone and their father stuns them all by running off with a woman young enough to be their sister. Life is moving forward all around her, but Phylicia feels stuck--until her father's protégé, Quinn Mitchell, presents the sisters with an intriguing business opportunity to purchase a trio of cottages just outside of Langhorne, Missouri. Joanna and Britt are convinced the three of them should launch a vacation rental venture, but Phylicia remains skeptical.To complicate matters, Quinn soon finds himself falling hard for Phylicia. But how can he pursue this beautiful, talented woman twelve years his junior when she's still reeling over her father's hasty engagement to a younger woman? Quinn is determined to give Phylicia her happily-ever-after. But first, he must help her come to terms with her discovery of long-held family secrets and persuade her that true love can transcend their differences.",$11.74,4.9
43379,1978119887,book,paperback,Easy Potty Training: How to Potty Train Your Toddler in 3 days,Merry Palmer,CreateSpace Independent Publishing Platform," POTTY TRAIN YOUR TODDLER IN JUST 3 DAYS!WITHOUT TANTRUMS.Your baby has grown up, and you are more likely to think about that it's time to give up diapers?So it's time for this book!Every toddler's parent sooner or later begins to ask questions about potty training his child.Someone does it earlier; someone takes the time.But these questions concern everyone:✓ How to understand that the time has come?✓ How to start?✓ How not to harm and not to spoil the process?✓ How encourage the toddler?✓ What is important to know?✓ And many others questions,3 days? Is it possible? YES!Merry Palmer, a child psychologist, and parent-coach, in her book ""Easy Potty Training"" in a simple and accessible manner answers to all these questions. After reading it, you will be able to recognize all the signals necessary for Potty Training your baby and DO IT right and one time forever!Over 75+ pages of valuable content!Purchase the paperback copy and GET the KINDLE version FREE! (Kindle MatchBook)Add THE BOOK TO YOUR CART now and begin your journey to diaper free life with your toddler!",$9.80,3.8
43380,997763604,book,paperback,Scripture Yoga: 21 Bible Lessons for Christian Yoga Classes,Susan Neal,"Christian Yoga, LLC"," This book assists Christian yoga instructors and students in creating a Christian atmosphere for their classes. Choose from twenty-one lessons, each is a mini Bible study that will deepen the participants’ walk with God. Each lesson contains a Scripture theme designed to facilitate meditation on God’s Word. The Scripture verses are arranged progressively to facilitate an understanding of each Bible study topic. The Bible lessons will enhance the spiritual depth of your yoga class, and make it appropriate and desirable for Christian participants. Check your poses with photographs of over 60 yoga postures taken on the sugar white sands of the Emerald Coast of Florida. A detailed description of each pose is provided with full page photographs so postures are easily seen and replicated. “Scripture Yoga is a useful tool for teachers and students of Christian Yoga, written by an experienced instructor. Specific Bible verses are suggested, along with clear instructions, and beautiful photographs illustrating each pose. It is quite clear that users will discover their bodies as ‘temples of the Holy Spirit’ (1 Corinthians 6:15) under Susan Neal’s wise tutelage.” -THE REVERAND NANCY ROTH, author of Invitation to Christian Yoga",$12.99,4.5
