,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
5198,0439672562,book,hardcover,"Christmas Alphabet, Deluxe Anniversary Edition Pop-up Book",Robert Clarke Sabuda,Orchard Books,,,
5199,1416544690,book,hardcover,"Pioneering Portfolio Management: An Unconventional Approach to Institutional Investment, Fully Revised and Updated",David F. Swensen,Free Press,,,
5200,0300140444,book,hardcover,First Corinthians (The Anchor Yale Bible Commentaries),Joseph A. Fitzmyer,Yale University Press,,,
5201,1481486365,book,hardcover,The Audition (Maddie Ziegler),Maddie Ziegler,Aladdin,,,
5202,0199546967,book,hardcover,The Emergent Multiverse: Quantum Theory according to the Everett Interpretation,David Wallace,"Oxford University Press, USA",,,
5203,1101980524,book,hardcover,Scaling Lean: Mastering the Key Metrics for Startup Growth,Ash Maurya,Portfolio,,,
5204,0802412718,book,hardcover,The 5 Love Languages Hardcover Special Edition: The Secret to Love That Lasts,Gary Chapman,Northfield Publishing,,,
5205,1421422824,book,hardcover,The Making of Jane Austen,Devoney Looser,Johns Hopkins University Press,,,
5206,0062652583,book,hardcover,Love Rules: How to Find a Real Relationship in a Digital World,Joanna Coles,Harper,,,
5207,0374150702,book,hardcover,Evolutions: Fifteen Myths That Explain Our World,Oren Harman,"Farrar, Straus and Giroux",,,
5208,0470907924,book,hardcover,A Guide to Graphic Print Production,"Kaj Johansson, Peter Lundberg, Robert Ryberg",Wiley,,,
5209,1620355647,book,hardcover,Timothy Tolliver and the Bully Basher,Aaron Shepard,Skyhook Press,,,
5210,152473814X,book,hardcover,Smoke in the Sun (Flame in the Mist),RenÃ©e Ahdieh,G.P. Putnam's Sons Books for Young Readers,,,
5211,0316359521,book,hardcover,The Social Organism: A Radical Understanding of Social Media to Transform Your Business and Life,"Oliver Luckett, Michael J. Casey",Hachette Books," ""A must-read for business leaders and anyone who wants to understand all the implications of a social world.""---Bob Iger, Chairman and Chief Executive Officer of The Walt Disney CompanyFrom tech visionaries Oliver Luckett and Michael J. Casey, a groundbreaking, must-read theory of social media--how it works, how it's changing human life, and how we can master it for good and for profit.In barely a decade, social media has positioned itself at the center of twenty-first century life. The combined power of platforms like Facebook, Twitter, Instagram, Snapchat, and Vine have helped topple dictators and turned anonymous teenagers into celebrities overnight. In the social media age, ideas spread and morph through shared hashtags, photos, and videos, and the most compelling and emotive ones can transform public opinion in mere days and weeks, even attitudes and priorities that had persisted for decades. How did this happen? The scope and pace of these changes have left traditional businesses--and their old-guard marketing gatekeepers--bewildered. We simply do not comprehend social media's form, function, and possibilities. It's time we did.In The Social Organism, Luckett and Casey offer a revolutionary theory: social networks--to an astonishing degree--mimic the rules and functions of biological life. In sharing and replicating packets of information known as memes, the world's social media users are facilitating an evolutionary process just like the transfer of genetic information in living things. Memes are the basic building blocks of our culture, our social DNA. To master social media--and to make online content that impacts the world--you must start with the Social Organism.With the scope and ambition of The Second Machine Age and James Gleick's The Information, The Social Organism is an indispensable guide for business leaders, marketing professionals, and anyone serious about understanding our digital world--a guide not just to social media, but to human life today and where it is headed next.",$7.86,4.0
5212,1605372781,book,hardcover,You know what?,"Carol Gordon Ekster, Nynke Talsma",Clavis,,,
5213,1621362906,book,hardcover,'Til Heaven Invades Earth: Power principles about praying for others,Cindy Trimm,Charisma House,,,
5214,1118141016,book,hardcover,"Speaking As a Leader: How to Lead Every Time You Speak...From Board Rooms to Meeting Rooms, From Town Halls to Phone Calls",Judith Humphrey,Jossey-Bass,,,
5215,0199661987,book,hardcover,Ontology after Carnap,"Stephan Blatti, Sandra Lapointe",Oxford University Press,,,
5216,0307931544,book,hardcover,Dualed,Elsie Chapman,Random House Books for Young Readers,,,
5217,0062273124,book,hardcover,"#AskGaryVee: One Entrepreneur's Take on Leadership, Social Media, and Self-Awareness",Gary Vaynerchuk,HarperBusiness,,,
5218,0226780260,book,hardcover,The Wild Cat Book: Everything You Ever Wanted to Know about Cats,"Fiona Sunquist, Mel Sunquist, Terry Whittaker",University Of Chicago Press,,,
5219,1443416452,book,hardcover,"The Big Shift: The Seismic Change In Canadian Politics , Business, And Culture And What It Means For Our Future",John Ibbitson Darrell I Bricker,Harper Collins Canada,,,
5220,0743292332,book,hardcover,Cell: A Novel,Stephen King,Scribner,,,
5221,044981677X,book,hardcover,The Door Before (100 Cupboards Prequel),N. D. Wilson,Random House Books for Young Readers,,,
5222,3940141798,book,hardcover,Magisches Berchtesgadener Land,Rainer LimpÃ¶ck,Plenk Anton Kg,,,
5223,3431039995,book,hardcover,Origin,Dan Brown,Ehrenwirth Verlag,,,
5224,917637467X,book,hardcover,Emma (Wisehouse Classics - With Illustrations by H.M. Brock) (2016),"Jane Austen, H M Brock",Wisehouse Classics,,,
5225,045147984X,book,hardcover,Always Never Yours,"Austin Siegemund-Broka, Emily Wibberley",Speak,,,
5226,3608961658,book,hardcover,Beren und LÃºthien,"J. R. R. Tolkien, Christopher Tolkien, Alan Lee, Helmut W. Pesch, Hans-Ulrich MÃ¶hring",Klett-Cotta Verlag,,,
5227,0316243914,book,hardcover,Burial Rites: A Novel,Hannah Kent,"Little, Brown and Company",,,
5228,0812997794,book,hardcover,Inner Engineering: A Yogi's Guide to Joy,Sadhguru,Spiegel & Grau,,,
5229,140916375X,book,hardcover,"Cook Happy, Cook Healthy",Fearne Cotton,Orion,,,
5230,1909526568,book,hardcover,Johnny Cash at Folsom and San Quentin: Photographs by Jim Marshall,"Marty Stuart, Amelia Davis, Jim Marshall",Reel Art Press/BMG Books,,,
5231,3424200980,book,hardcover,Selbstvertrauen,Christian Bischoff,Ariston Verlag,,,
5232,0061992720,book,hardcover,How Lamar's Bad Prank Won a Bubba-Sized Trophy,Crystal Allen,Balzer + Bray,,,
5233,1119240085,book,hardcover,"Irrational Persistence: Seven Secrets That Turned a Bankrupt Startup Into a $231,000,000 Business",Dave Zilko,Wiley,,,
5234,0008131392,book,hardcover,A Secret Vice,"J. R. R. Tolkien, Dimitra Fimi, Andrew Higgins",HarperCollins,,,
5235,3446245251,book,hardcover,Der Krieg hat kein weibliches Gesicht,"Swetlana Alexijewitsch, Ganna-Maria Braungardt",Hanser Berlin,,,
5236,0316506222,book,hardcover,Spirit Riding Free: The Adventure Begins (Dreamworks Spirit Riding Free),Suzanne Selfors,"Little, Brown Books for Young Readers",,,
5237,0520273265,book,hardcover,Barolo and Barbaresco: The King and Queen of Italian Wine,Kerin O'Keefe,University of California Press,,,
5238,1419717014,book,hardcover,Diary of a Wimpy Kid: Old School,Jeff Kinney,Amulet Books,,,
5239,0399162437,book,hardcover,The Last Star: The Final Book of The 5th Wave,Rick Yancey,G.P. Putnam's Sons Books for Young Readers,,,
5240,3827012880,book,hardcover,Deliciously Ella,"Ella Mills (Woodward), Monika Baark",Berlin Verlag,,,
5241,1599908360,book,hardcover,Small Medium at Large,Joanne Levy,Bloomsbury USA Childrens,,,
5242,1450296777,book,hardcover,No End of Guilty Creatures,David P. Simmons,iUniverse,,,
5243,1423146727,book,hardcover,"The Heroes of Olympus - Book Four The House of Hades (Heroes of Olympus, The)",Rick Riordan,Disney-Hyperion,,,
5244,0544935276,book,hardcover,Destined for War: Can America and China Escape Thucydides's Trap?,Graham Allison,Houghton Mifflin Harcourt,,,
5245,0374304041,book,hardcover,I Believe in a Thing Called Love,Maurene Goo,"Farrar, Straus and Giroux (BYR)",,,
5246,0803741715,book,hardcover,The Book with No Pictures,B.J. Novak,Dial,,,
5247,0399171185,book,hardcover,Brutality (A Fina Ludlow Novel),Ingrid Thoft,Putnam Adult,,,
5248,1780237510,book,hardcover,Refrigerator: The Story of Cool in the Kitchen (Science Museum),Helen Peavitt,Reaktion Books,,,
5249,0061673048,book,hardcover,Black Hole Sun,David Macinnis Gill,Greenwillow Books,,,
5250,325700947X,book,hardcover,Das groÃe Liederbuch. (The Large Song Book),"Willi. Gohl, Anne Diekmann, Tomi. Ungerer","Diogenes Verlag, ZÃ¼rich",,,
5251,0199668582,book,hardcover,Extreme: Why Some People Thrive at the Limits,"Emma Barrett, Paul Martin",Oxford University Press,,,
5252,0857521179,book,hardcover,Apocalypse Cow,Michael Logan,Doubleday Books,,,
5253,0394555287,book,hardcover,Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz",Random House,,,
5254,0750930985,book,hardcover,Chloroform: The Quest for Oblivion,Linda Stratmann,The History Press,,,
5255,1592409512,book,hardcover,The French Beauty Solution: Time-Tested Secrets to Look and Feel Beautiful Inside and Out,Mathilde Thomas,Avery," A New York Times bestseller!Cofounder of the international beauty company Caudalíe shares the simple, natural, time-tested beauty secrets she learned growing up in France that any woman can use to look younger, healthier, and more radiant without harsh products or drastic procedures. When Mathilde Thomas moved from her native France to the United States to expand her skin-care company, Caudalíe, she wanted to find out what American women wanted from their beauty routines. She interviewed thousands of women and was struck by how different the French and American approaches to beauty were. American women are all about the quick fix—the elusive product or procedure that will instantly solve a nagging beauty problem, even if it hurts, is wildly expensive, or is damaging in the long term. The French, by contrast, approach beauty as an essential and pleasurable part of the day, a lifelong and active investment that makes you look and feel good.Mathilde used these insights to turn Caudalíe into one of America’s top beauty brands. Drawing on her company’s twenty years of scientific skin-care expertise backed by the research of doctors and dermatologists—as well as the beauty secrets she learned growing up on a vineyard in Bordeaux—The French Beauty Solution covers everything from how to use natural ingredients such as oil and honey to wash your face; what foods to eat for healthier hair, skin, and nails; and the amazing properties of grapes and grapeseed oil. She also introduces an easy three-day grape cleanse that European aristocrats have been using to detox for hundreds of years. Blending stories, science, DIY recipes, and tons of savoir faire, The French Beauty Solution is the last beauty regimen you’ll ever need.",$15.39,4.3
5256,3319212389,book,hardcover,"Energy Storage: Fundamentals, Materials and Applications",Robert Huggins,Springer,,,
5257,0375404082,book,hardcover,Of Time and Memory: A Mother's Story,Don J. Snyder,Knopf,,,
5258,1910254592,book,hardcover,The Thoughtful Gardener: An Intelligent Approach to Garden Design,Jinny Blom,Jacqui Small,,,
5259,1473667267,book,hardcover,The World Cup Of Everything: Play along at home: quiz fun for all the family,Richard Osman,Coronet Books," In The World Cup Of Everything Richard Osman* gives you and your friends the chance to vote on some of the most controversial, and funniest arguments of our time.What is the greatest chocolate bar of all?It's the Twirl surely? Maybe Maltesers?What are the greatest crisps of all time? Frazzles of course! Anything but Ready Salted WalkersBest sitcom ever?Hmmm, 'Only Fools And Horses' or 'Blackadder'Best animal?Dog!, No wait, cat! No wait, dog!Hold on, you disagree? You think that Pickled Onion Monster Munch are the best crisps? And 'Mrs. Brown's Boys' is the best sitcom?Play along with The World Cup Of Everything and you and your family and friends can decide these things once and for all. You will be arguing about, then voting on, the best crisps, the best chocolate, the best sweets, the best sitcom, the best Christmas songs, the best Disney films, the best biscuits and so much more.It is also packed with amazing stories and incredible facts on everything from Nandos to 'Die Hard' to Jammie Dodgers.And who wins? You decide!*Richard from Pointless, you know the one.",$21.83,
5260,1620812207,book,hardcover,Flood Risk and Flood Management (Hydrological Science and Engineering Series),Tommy S. W. Wong,Nova Science Pub Inc,,,
5261,1416545123,book,hardcover,"Precious Objects: A Story of Diamonds, Family, and a Way of Life",Alicia Oltuski,Scribner,,,
5262,0851166180,book,hardcover,The Beano Book Annual: 1997,Various Contributors,D.C.Thomson & Co Ltd,,,
5263,1848935722,book,hardcover,Epistemology and Biblical Theology: From the Pentateuch to Markâs Gospel (Routledge Interdisciplinary Perspectives on Biblical Criticism),Dru Johnson,Routledge,,,
5264,1627790624,book,hardcover,Killing the Rising Sun: How America Vanquished World War II Japan,"Bill O'Reilly, Martin Dugard",Henry Holt and Co.,,,
5265,1616286091,book,hardcover,The Art of Tinkering,"Karen Wilkinson, Mike Petrich",Weldon Owen,,,
5266,1772262854,book,hardcover,Middlemarch (1000 Copy Limited Edition),George Eliot,Engage Books,,,
5267,1473665760,book,hardcover,Parenting The Sh*t Out Of Life: The Sunday Times bestseller,"Mother Pukka, Papa Pukka",Hodder & Stoughton Ltd,,,
5268,1442468351,book,hardcover,Lady Midnight (The Dark Artifices),Cassandra Clare,Margaret K. McElderry Books,,,
5269,0316166316,book,hardcover,Nine Dragons (A Harry Bosch Novel),Michael Connelly,"Little, Brown and Company",,,
5270,022648114X,book,hardcover,Helmholtz: A Life in Science,David Cahan,University of Chicago Press,,,
5271,1118915232,book,hardcover,Actionable Intelligence: A Guide to Delivering Business Results with Big Data Fast!,"Keith B. Carter, Donald Farmer, Clifford Siegel",Wiley,,,
5272,0670026190,book,hardcover,A Gentleman in Moscow: A Novel,Amor Towles,Viking,,,
5273,1478975644,book,hardcover,The Disconnected Man: Breaking Down Walls and Restoring Intimacy with Him,Jim Turner,FaithWords,,,
5274,1594039798,book,hardcover,The Debasement of Human Rights: How Politics Sabotage the Ideal of Freedom,Aaron Rhodes,Encounter Books,,,
5275,0465094422,book,hardcover,A Season in the Sun: The Rise of Mickey Mantle,"Randy Roberts, Johnny Smith",Basic Books,,,
5276,8426138489,book,hardcover,Fibonacci / Blockhead: El sonador de numeros / the Life of Fibonacci (Spanish Edition),"Joseph D'Agnese, John O'Brien",Juventud,,,
5277,1250083974,book,hardcover,In This Together: My Story,Ann Romney,Thomas Dunne Books,,,
5278,0316405124,book,hardcover,Wolf by Wolf,Ryan Graudin,"Little, Brown Books for Young Readers",,,
5279,0773538194,book,hardcover,Phoenix: The Life of Norman Bethune,"Roderick Stewart, Sharon Stewart",McGill-Queens University Press,,,
5280,1250114403,book,hardcover,The Vanishing American Adult: Our Coming-of-Age Crisis--and How to Rebuild a Culture of Self-Reliance,Ben Sasse,St. Martin's Press," THE INSTANT NEW YORK TIMES BESTSELLERIn an era of safe spaces, trigger warnings, and an unprecedented election, the country's youth are in crisis. Senator Ben Sasse warns the nation about the existential threat to America's future.Raised by well-meaning but overprotective parents and coddled by well-meaning but misbegotten government programs, America's youth are ill-equipped to survive in our highly-competitive global economy. Many of the coming-of-age rituals that have defined the American experience since the Founding: learning the value of working with your hands, leaving home to start a family, becoming economically self-reliant―are being delayed or skipped altogether. The statistics are daunting: 30% of college students drop out after the first year, and only 4 in 10 graduate. One in three 18-to-34 year-olds live with their parents. From these disparate phenomena: Nebraska Senator Ben Sasse who as president of a Midwestern college observed the trials of this generation up close, sees an existential threat to the American way of life.In The Vanishing American Adult, Sasse diagnoses the causes of a generation that can't grow up and offers a path for raising children to become active and engaged citizens. He identifies core formative experiences that all young people should pursue: hard work to appreciate the benefits of labor, travel to understand deprivation and want, the power of reading, the importance of nurturing your body―and explains how parents can encourage them.Our democracy depends on responsible, contributing adults to function properly―without them America falls prey to populist demagogues. A call to arms, The Vanishing American Adult will ignite a much-needed debate about the link between the way we're raising our children and the future of our country.",$13.95,4.1
5281,1501104144,book,hardcover,The Jersey Brothers: A Missing Naval Officer in the Pacific and His Family's Quest to Bring Him Home,Sally Mott Freeman,Simon & Schuster,,,
5282,1626861722,book,hardcover,Origami Aircraft (Origami Books),"Seth Friedman, Jason Ku, Marc Kirchenbaum, Daniel Robinson",Thunder Bay Press,,,
5283,1903318777,book,hardcover,Rolling Stones and the Making of Let it Bleed,sean Egan,Unanimous/vinyl Frontier,,,
5284,1478974087,book,hardcover,Violated: Exposing Rape at Baylor University amid College Football's Sexual Assault Crisis,"Paula Lavigne, Mark Schlabach",Center Street,,,
5285,0739198335,book,hardcover,How Economics Professors Can Stop Failing Us: The Discipline at a Crossroads,Steven Payson,Lexington Books,,,
5286,0385541198,book,hardcover,The Whistler,John Grisham,Doubleday,,,
5287,0997302097,book,hardcover,Head of the Pack: Chester Gigolo's Advanced Dog Training Secrets (Insider Training),Christina Potter,Aperture Press," Finalist 2017 Best Book Awards Finalist 2018 Next Generation Indie Book Awards Finalist 12th Annual National Indie Excellence AwardsTeach your dog to dance, fetch snacks from the fridge, and ask politely before going outside. It's a whole new bag of tricks from Chester Gigolo!Determined to spill the family beans once again, Chester reveals more Insider Training secrets for advanced dogs. He's been studying hard, and this time he's brought a stack of research to support his lessons in canine psychology. Learn how to correct destructive behavior at a fundamental level, explore the ins-and-outs of dogs' communication skills, and discover new ways to help your furry friend live a long and happy life.Naturally, Chester also brings tricks to the table, teaching more than twenty new skills that will make your dog the star of his very own show. Need a pencil fetched or a letter delivered? No problem! Need entertainment for your nephew's birthday party? Chester has you covered! The sense of accomplishment you and your dog will feel knowing that you put a smile on someone's face will warm your hearts for years to come.Written by a professional dog trainer whose dogs have appeared in movies, television, and various other media, Head of the Pack is the next step in your journey of positive reinforcement, canine happiness, and enjoying life to the fullest.",$10.03,5.0
5288,1433556863,book,hardcover,Exploring the Bible: A Bible Reading Plan for Kids,"David Murray, Scotty Reifsnyder, Donald S. Whitney",Crossway,,,
5289,3642230075,book,hardcover,Multilingual Information Retrieval: From Research To Practice,"Carol Peters, Martin Braschler, Paul Clough",Springer,,,
5290,039360960X,book,hardcover,"Uneasy Peace: The Great Crime Decline, the Renewal of City Life, and the Next War on Violence",Patrick Sharkey,W. W. Norton & Company,,,
5291,0345529375,book,hardcover,Seconds: A Graphic Novel,Bryan Lee O'Malley,Ballantine Books,,,
5292,0985467002,book,hardcover,Spygate the Untold Story,Bryan O'Leary,KLR Publishing LLC,,,
5293,0310342996,book,hardcover,"Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living","Shauna Niequist, Brene Brown",Zondervan,,,
5294,0399184988,book,hardcover,"Sorry Not Sorry: Dreams, Mistakes, and Growing Up",Naya Rivera,TarcherPerigee,,,
5295,0385376715,book,hardcover,The Wonderful Things You Will Be,Emily Winfield Martin,Random House Books for Young Readers,,,
5296,3442392950,book,hardcover,Love x Style x Life,"Garance DorÃ©, Isabella Bruckmaier",Mosaik,,,
5297,0593076575,book,hardcover,Brewing Britain: The Quest for the Perfect Pint and How to Make It,Andy Hamilton,Transworld Publishers,,,
5298,1501127195,book,hardcover,Blue on Blue: An Insider's Story of Good Cops Catching Bad Cops,"Charles Campisi, Gordon Dillow",Scribner,,,
5299,1400069718,book,hardcover,Rise and Kill First: The Secret History of Israel's Targeted Assassinations,Ronen Bergman,Random House,,,
5300,0226871452,book,hardcover,City of Dreadful Delight: Narratives of Sexual Danger in Late-Victorian London (Women in Culture and Society),Judith R. Walkowitz,University of Chicago Press,,,
5301,073521476X,book,hardcover,The Ensemble: A Novel,Aja Gabel,Riverhead Books,,,
5302,0393246183,book,hardcover,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,W. W. Norton & Company,,,
5303,0062413597,book,hardcover,"Chasing Hillary: Ten Years, Two Presidential Campaigns, and One Intact Glass Ceiling",Amy Chozick,Harper,,,
5304,0316098337,book,hardcover,Room: A Novel,Emma Donoghue,"Little, Brown and Company",,,
5305,0415705568,book,hardcover,Philosophy of Mind and Phenomenology: Conceptual and Empirical Approaches (Routledge Research in Phenomenology),"Daniel O. Dahlstrom, Andreas Elpidorou, Walter Hopp",Routledge,,,
5306,0393083578,book,hardcover,The Poems of Jesus Christ,Willis Barnstone,W. W. Norton & Company,,,
5307,0996860576,book,hardcover,Restitution (Alpha Drive),Kristen Martin,Black Falcon Press,,,
5308,1409163385,book,hardcover,"Ready, Steady, Glow: Fast, Fresh Food Designed for Real Life",Madeleine Shaw,Orion,,,
5309,0470411589,book,hardcover,Strategic Project Management Made Simple: Practical Tools for Leaders and Teams,Terry Schmidt,Wiley,,,
5310,006019247X,book,hardcover,"Human Accomplishment: The Pursuit of Excellence in the Arts and Sciences, 800 B.C. to 1950",Charles Murray,Harper,,,
5311,0062398512,book,hardcover,Dress Codes for Small Towns,Courtney Stevens,HarperTeen,,,
5312,069289344X,book,hardcover,Dangerous,Milo Yiannopoulos,Dangerous Books,,,
5313,1118147294,book,hardcover,Intermediate Accounting,"Donald E. Kieso, Jerry J. Weygandt, Terry D. Warfield",Wiley,,,
5314,178023757X,book,hardcover,The Sun (Kosmos),"Leon Golub, Jay M. Pasachoff",Reaktion Books,,,
5315,0262018748,book,hardcover,Recursive Macroeconomic Theory (MIT Press),"Lars Ljungqvist, Thomas J. Sargent",The MIT Press,,,
5316,0313324883,book,hardcover,Food Culture in Sub-Saharan Africa (Food Culture around the World),Fran Osseo-Asare,Greenwood,,,
5317,0393061310,book,hardcover,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,W. W. Norton & Company,,,
5318,1608196763,book,hardcover,"City: A User's Guide to the Past, Present, and Future of Urban Life",P.D. Smith,Bloomsbury Press,,,
5319,3520449013,book,hardcover,RÃ¶mische Geschichte I,Michael Sommer,Kroener Alfred GmbH + Co.,,,
5320,1625278624,book,hardcover,An Everyone Culture: Becoming a Deliberately Developmental Organization,"Robert Kegan, Lisa Laskow Lahey, Matthew L Miller, Andy Fleming, Deborah Helsing",Harvard Business Review Press,,,
5321,1608090434,book,hardcover,White Lies,Jeremy Bates,Oceanview Publishing,,,
5322,1433556944,book,hardcover,Martin Luther: A Spiritual Biography,Herman Selderhuis,Crossway,,,
5323,043963430X,book,hardcover,Zen Ghosts,Jon J. Muth,Scholastic Press,,,
5324,0062658808,book,hardcover,The Little Book of Hygge: Danish Secrets to Happy Living,Meik Wiking,William Morrow,,,
5325,0071799486,book,hardcover,CNC Handbook,"Hans Kief, Helmut Roschiwal",McGraw-Hill Education,,,
5326,0544387643,book,hardcover,The Baseball Whisperer: A Small-Town Coach Who Shaped Big League Dreams,Michael Tackett,Houghton Mifflin Harcourt,,,
5327,1781550859,book,hardcover,Rise Against Eagles: Stories of RAF Airmen in The Battle of Britain,"Chris Yeoman, Adrian Cork",Fonthill Media,,,
5328,0062386417,book,hardcover,Warriors: A Vision of Shadows #2: Thunder and Shadow,Erin Hunter,HarperCollins,,,
5329,0375404031,book,hardcover,The Endurance: Shackleton's Legendary Antarctic Expedition,Caroline Alexander,Knopf,,,
5330,1408337509,book,hardcover,Rainbow Magic Fabulous Fairy Annual 2016,Daisy Meadows,Orchard Books,,,
5331,0495599662,book,hardcover,Organized Crime,Howard Abadinsky,Wadsworth Publishing,,,
5332,1594634602,book,hardcover,Food Fight: GMOs and the Future of the American Diet,Mckay Jenkins,Avery,,,
5333,0991058429,book,hardcover,A Damaged Mirror: A story of memory and redemption,"Yael Shahar, Ovadya ben Malka, Nathan Lopes Cardozo",Kasva Press,,,
5334,0765391287,book,hardcover,Gone to Dust: A Novel (Nils Shapiro),Matt Goldman,Forge Books,,,
5335,0029001013,book,hardcover,Managing Brand Equity,David A. Aaker,Free Press,,,
5336,0345428579,book,hardcover,"Balance Point (Star Wars: The New Jedi Order, Book 6)",Kathy Tyers,LucasBooks,,,
5337,0070511136,book,hardcover,SPIN Selling,Neil Rackham,McGraw-Hill,,,
5338,1582406197,book,hardcover,"The Walking Dead, Book One (Book 1)","Robert Kirkman, Tony Moore, Charlie Adlard, Cliff Rathburn",Image Comics,,,
5339,0008172560,book,hardcover,Truly Scrumptious Baby: My complete feeding and weaning plan for 6 months and beyond,Holly Willoughby,Harper Thorsons," **AWARDED A MUMSNET RATED BADGE 2017**‘Exceeded my expectations! In-depth introduction to weaning, including useful nutritional information, plus lots of lovely recipes appropriate to each stage of weaning – and the ones for toddlers are fantastic for the whole family to share, too!’Mumsnet ReviewerWeaning my little ones was a joyous, messy and occasionally testing experience! This book aims to help you through the next development phase: introducing your baby to the colourful, flavourful, wonderful world of food.The thought of weaning can be daunting to the most self-assured mums and dads. I know I felt that way, even with my third! But while every baby is different, one thing is the same for all parents: the importance of serving them delicious, nutritious dishes with minimal fuss and maximum benefits.There is no one-size-fits all approach and there are decisions to be made: spoon-feeding purees or baby-led weaning? What equipment don’t you need and where should you spend extra? With so much contradictory advice out there, I wanted to provide a go-to guide that arms you with everything you need to know as your baby starts on solids.You’ll read about the basics of good nutrition; techniques; equipment; ages and stages (what they can have, and when). I’ll also share my go-to recipes for the key stages in the first 15 months, developed over the process of weaning my three children. These are simple, easy-to-follow meals and plans that require minimal prep time, make the most of your ingredients and won’t break the bank. I’ve also provided recipes for the months and years that follow, including sections on feeding the entire family (the ultimate goal!) and the perfect things to serve at party time.There will be testing moments but there will be joyous ones too – I’ll never forget the look on my children’s faces when they first tasted baby rice! So take a deep breath, trust your intuition and dive in!Love, Holly xxx",$21.17,
5340,0716749831,book,hardcover,Ornithology,Frank B. Gill,W. H. Freeman,,,
5341,022622516X,book,hardcover,The Evolution of Imagination,Stephen T. Asma,University Of Chicago Press,,,
5342,0310243602,book,hardcover,John (Zondervan Exegetical Commentary on the New Testament),"Edward W Klink III, Clinton E. Arnold",Zondervan," This series is designed for those who know biblical languages. It is written primarily for the pastor and Bible teacher, not for the scholar. That is, the aim is not to review and offer a critique of every possible interpretation that has ever been given to a passage, but to exegete each passage of Scripture succinctly in its grammatical and historical context. Each passage is interpreted in the light of its biblical setting, with a view to grammatical detail, literary context, flow of biblical argument, and historical setting. While the focus will not be on application, it is expected that the authors will offer suggestions as to the direction in which application can flow.",$33.99,4.9
5343,1640634185,book,hardcover,Havoc (Haven),Mary Lindsey,Entangled: Teen,,,
5344,3446252959,book,hardcover,Neben uns die Sintflut,Stephan Lessenich,Hanser Berlin,,,
5345,0062491350,book,hardcover,The Cursed Sea (Glass Spare),Lauren DeStefano,Balzer + Bray,,,
5346,0374239215,book,hardcover,Purity: A Novel,Jonathan Franzen,"Farrar, Straus and Giroux",,,
5347,1469635860,book,hardcover,Chocolate City: A History of Race and Democracy in the Nation's Capital,"Chris Myers Asch, George Derek Musgrove",The University of North Carolina Press,,,
5348,0763695831,book,hardcover,J.K. Rowling's Wizarding World: Movie Magic Volume Two: Curious Creatures,Ramin Zahed,Candlewick,,,
5349,0071628916,book,hardcover,Selling to the C-Suite:  What Every Executive Wants You to Know About Successfully Selling to the Top,"Nicholas A.C. Read, Dr. Stephen J. Bistritz ",McGraw-Hill Education,,,
5350,8448849388,book,hardcover,El lagarto / The Alligator (Spanish Edition),"Jose Saramago, J. Borges",Beascoa," Un precioso álbum infantil de José Saramago con las magníficas xilografías de José Francisco Borges. El Lagarto es una historia corta incluida en El equipaje del viajero (1973), un volumen que reunió las crónicas escritas por José Saramago para el diario A Capital y el semanario Jornal do Fundão entre 1971 y 1972. La historia narra la aparición en Chiado de un misterioso lagarto, cuya presencia sorprende a los transeúntes y moviliza a los bomberos, el ejército y la aviación. Con un estilo claro y preciso, la fábula ofrece una pluralidad de direcciones capaz de cautivar a los lectores de todas las edades.ENGLISH DESCRIPTIONA beautiful children’s books by Jose Saramago illustrated by Jose Francisco Borges’ wonderful woodcut drawings. The Alligator is a short story which first appeared in El equipaje del viajero / The traveler's luggage (1973) a book that compiled Saramago’s stories and essays previously published in different Portuguese newspapers.The story tells about a mysterious alligator found in Chiado, Lisbon, whose mysterious presence surprises the community, mobilizes fire fighters, the army, and the navy. With a clear and precise style, the fable offers so many different points of views and different possibilities that it is sure to captivate readers of all ages.",$13.80,
5351,1400323460,book,hardcover,Arms Open Wide: A Call to Linger in the Savior's Presence,Sherri Gragg,Thomas Nelson,,,
5352,0373212313,book,hardcover,The Black Witch (The Black Witch Chronicles),Laurie Forest,Harlequin Teen,,,
5353,0077861825,book,hardcover,Life-Span Development,John Santrock,McGraw-Hill Education,,,
5354,0393063356,book,hardcover,The Human Right to Health (Amnesty International Global Ethics Series),Jonathan Wolff,W. W. Norton & Company,,,
5355,0310516838,book,hardcover,Scripture and Counseling: God's Word for Life in a Broken World,"Bob Kellemen, Jeff Forrey, R. Albert Mohler Jr.",Zondervan,,,
5356,0804139296,book,hardcover,"Zero to One: Notes on Startups, or How to Build the Future","Peter Thiel, Blake Masters",Crown Business,,,
5357,1623367395,book,hardcover,"Sleep Smarter: 21 Essential Strategies to Sleep Your Way to A Better Body, Better Health, and Bigger Success",Shawn Stevenson,Rodale Books,,,
5358,1629723576,book,hardcover,Celebrating a Christ-centered Christmas: Children's Edition,"Emily Belle Freeman, David Butler, Ryan Jeppesen",Ensign Peak,,,
