,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
203,1613732341,book,hardcover,Fleetwood Mac on Fleetwood Mac: Interviews and Encounters (Musicians in Their Own Words),Sean Egan,Chicago Review Press," Fleetwood Mac was a triumph from the beginning—their first album was the UK’s bestselling album of 1968. After some low points—when founder Peter Green left, some fans felt that the band continuing was sacrilege—Lindsey Buckingham and Stevie Nicks joined, and their 1977 album, Rumours, became one of history’s immortals, a true classic that remained on the charts for years and in the public's affection forever. In the press, the ethereal Californian Stevie Nicks, the tormented rocker Lindsey Buckingham, the dignified English rose Christine McVie, the blunt-speaking John McVie, and the loquacious Mick Fleetwood have all regularly been astoundingly candid. This collection of interviews across the entirety of Fleetwood Mac’s career features articles from such celebrated publications as Crawdaddy, New Musical Express, Circus, Creem, Mojo, Goldmine, Classic Rock, Blender, and Elle, as well as interviews that have never previously appeared in print. Here is the only place you can learn the Fleetwood Mac story from the band members’ own mouths.",$19.71,4.3
204,1484780833,book,hardcover,Star Wars Rebel Rising,Beth Revis,Disney Lucasfilm Press,"      New York Times bestselling author Beth Revis brings to life the early adventures and heartbreaks of the heroine of the smash hit movie Rogue One: A Star Wars Story. When Jyn Erso was five years old, her mother was murdered and her father taken from her to serve the Empire. But despite the loss of her parents she is not completely alone-Saw Gerrera, a man willing to go to any extremes necessary in order to resist Imperial tyranny, takes her in as his own, and gives her not only a home but all the abilities and resources she needs to becomea rebel herself. Jyn dedicates herself to the cause-and the man. But fighting alongside Saw and his people brings with it danger and the question of just how far Jyn is willing to go as one of Saw's soldiers. When she faces an unthinkable betrayal that shatters her world, Jyn will have to pull the pieces of herself back together and figure out what she truly believes in... and who she can really trust.      ",$9.19,4.2
205,0310250161,book,hardcover,Making Room for Life: Trading Chaotic Lifestyles for Connected Relationships,Randy Frazee,Zondervan," What If You Could . . . *get all your work done by 6:00 p.m.? *eat dinner with your family every night? *form deep, satisfying relationships? *naturally blend the world of church with your everyday life? *spend hours a week on your hobbies? You can! Making Room for Life reveals how to make all of these things a reality. Not by working faster or having more gadgets, but by simply choosing a lifestyle of conversation and community over a lifestyle of accumulation. Randy Frazee's practical, motivating insights call you back to the kind of relationships and life rhythms you were created to enjoy. In Making Room for Life, Frazee shows you how---and why it's so important---to balance work and play, establish healthy boundaries, deal with children's activities and homework, bring Jesus to your neighbors, and build authentic bonds with a circle of close friends. Share these insights with those around you and help usher in an amazing transformation: your life and the lives of others blooming, in the midst of the chaos and fragmentation of today's culture, into communities of purpose and peace.",$15.93,4.0
206,1597975036,book,hardcover,Overcoming the Bush Legacy in Iraq and Afghanistan,"Deepak Tripathi, John Tirman",Potomac Books Inc.,,,
207,0749452633,book,hardcover,"Luxury World: The Past, Present and Future of Luxury Brands",Mark Tungate,Kogan Page," The word ""luxury"" has almost lost its meaning after being hijacked by a multitude of aspiring commoditites. So what is real luxury? Which are the genuine luxury brands? Who are their customers - and how do luxury brands attract and retain them? Above all, where can the industry turn now that excess is out of fashion?Fast-moving, entertaining and full of exclusive interviews, Luxury World takes you on a voyage around the luxury universe during a period of change, slipping behind the facades of the world's most sophisticated businesses to show how they function.Among other destinations, best-selling author Mark Tungate visits: Swiss watchmakers; the Champagne houses of France; the diamond district of Antwerp; the luxury enclave of Monte Carlos; the discreet ateliers of the last craftsmen; a host of brands in Paris - the self-proclaimed capital of elegance.",$21.38,5.0
208,0323376746,book,hardcover,"Diagnostic Pathology: Vascular, 1e",David L. Stockman MD,AMIRSYS,,,
209,0131395386,book,hardcover,Econometric Analysis (7th Edition),William H. Greene,Pearson,,,
210,0316394874,book,hardcover,The Forever Summer,Jamie Brenner,"Little, Brown and Company"," *A National Bestseller*When a DNA test reveals long-buried secrets, three generations of women reunite on Cape Cod for the homecoming of a lifetime.Marin Bishop has always played by the rules, and it's paid off: at twenty-eight she has a handsome fiancé, a prestigious Manhattan legal career, and the hard-won admiration of her father. But one moment of weakness leaves Marin unemployed and alone, all in a single day. Then a woman claiming to be Marin's half-sister shows up, and it's all Marin can do not to break down completely. Seeking escape, Marin agrees to a road trip to meet the grandmother she never knew she had. As the summer unfolds at her grandmother's quaint beachside B&B, it becomes clear that the truth of her half-sister is just the beginning of revelations that will change Marin's life forever. THE FOREVER SUMMER is a delicious page-turner and a provocative exploration of what happens when our notions of love, truth, and family are put to the ultimate test.Full of delicious descriptions of coastal New England and richly imagined characters, THE FOREVER SUMMER is an emotional, hot-topic page-turner and a summer must-read",$13.80,4.4
211,0712356967,book,hardcover,The Story of Classic Crime in 100 Books,Martin Edwards,The British Library Publishing Division,,$25.61,4.5
212,3642415717,book,hardcover,Nonlinear Estimation and Control of Automotive Drivetrains,"Hong Chen, Bingzhao Gao",Springer,,,
213,0804178801,book,hardcover,Night School: A Jack Reacher Novel,Lee Child,Delacorte Press," #1 NEW YORK TIMES BESTSELLER • The incomparable hero of Jack Reacher: Never Go Back takes readers to school in his most explosive novel yet. After eleven straight global #1 bestsellers, discover the thrillers that The New York Times calls “utterly addictive.” It’s 1996, and Reacher is still in the army. In the morning they give him a medal, and in the afternoon they send him back to school. That night he’s off the grid. Out of sight, out of mind. Two other men are in the classroom—an FBI agent and a CIA analyst. Each is a first-rate operator, each is fresh off a big win, and each is wondering what the hell they are doing there. Then they find out: A Jihadist sleeper cell in Hamburg, Germany, has received an unexpected visitor—a Saudi courier, seeking safe haven while waiting to rendezvous with persons unknown. A CIA asset, undercover inside the cell, has overheard the courier whisper a chilling message: “The American wants a hundred million dollars.” For what? And who from? Reacher and his two new friends are told to find the American. Reacher recruits the best soldier he has ever worked with: Sergeant Frances Neagley. Their mission heats up in more ways than one, while always keeping their eyes on the prize: If they don’t get their man, the world will suffer an epic act of terrorism. From Langley to Hamburg, Jalalabad to Kiev, Night School moves like a bullet through a treacherous landscape of double crosses, faked identities, and new and terrible enemies, as Reacher maneuvers inside the game and outside the law.Praise for Night School“The prose is crisp and clean, and the fighting is realistic. . . . This latest installment has all the classic ingredients: a great setting (Hamburg), a good villain, and a mystery that draws you in efficiently, escalates unpredictably, and has a satisfying resolution.”—The New Yorker   “Another timely tour de force . . . The taut thriller is textbook [Lee] Child: fast-paced and topical with a ‘ripped from the headlines’ feel.”—Minneapolis Star-Tribune   “As gripping as ever.”—The Florida Times-Union Praise for #1 bestselling author Lee Child and his Jack Reacher series “Reacher [is] one of this century’s most original, tantalizing pop-fiction heroes.”—The Washington Post",$12.26,4.0
214,0393249891,book,hardcover,From Here to Eternity: Traveling the World to Find the Good Death,Caitlin Doughty,W. W. Norton & Company,,,
215,6067762072,book,hardcover,Cartea oglinzilor (Romanian Edition),Eugen Ovidiu Chirovici,Editura Rao," Volumul care a luat cu asalt marea piata internationala de carte - ""Cartea Oglinzilor"" este singurul titlu al unui scriitor roman ale carui drepturi de publicare au fost vandute in peste 38 de tari. Scriitorul Eugen Ovidiu Chirovici a naucit lumea literara cu primul sau roman in limba engleza considerat ""un fenomen editorial international"" (The Guardian). Pana in momentul de fata, drepturile de publicare au fost cumparate in peste 38 de tari, printre care Marea Britanie, SUA, Germania, Franta, Italia, Spania iar criticii se intrec in elogii la adresa romanului. Cartea a fost senzatia Targului de la Frankfurt, in 2015. In thrillerul ""Cartea Oglinzilor"", facem cunostinta cu Peter Katz, agentul literar care in cei cinci ani de cariera a evaluat sute de manuscrise. Niciunul dintre acestea insa nu a reusit sa ii starneasca interesul precum fragmentul trimis de misteriosul Richard Flynn. Student la Princeton la vremea cand se petrec faptele din povestirea lui, Richard ofera atat de multe detalii despre uciderea profesorului Joseph Wider, incat Katz nu stie ce sa creada: oare autorul manuscrisului este criminalul sau doar are informatii care pot duce la elucidarea cazului? ""Inteligent si sofisticat. O crima povestita asa cum Picasso picta tablouri."" Lee Child",,
216,0595792642,book,hardcover,Love in the Time of the Apocalypse,Gregory Blecha,"iUniverse, Inc."," The Amish have a casino on the Las Vegas Strip (no electricity, of course); the Mormon Underground rescues people from the clutches of the federal government; the Pentecostals have joined the Aryan Nation (they were the only church that had guns). The United States has devolved into a feudal society; epidemics rage unchecked due to the collapse of the health system; ecoterrorists are bent on destroying every landmark in the book 1,001 Must-See Sites in North America; the population is ruled by conspiracy theories. America during the apocalypse is, in short, only a bit more twisted than it is today. Love in the Time of the Apocalypse invites us to explore a twisted view of the End Times where love and a good sense of humor can triumph over millennia of prophecy.",$2.92,4.0
217,1442478292,book,hardcover,The Contagious Colors of Mumpley Middle School,"Fowler DeWitt, Rodolfo Montalvo",Atheneum Books for Young Readers," Something strange is happening to the sixth grade—and it’s up to student scientist Wilmer Dooley to crack the case in this fast-paced novel full of humor and mystery.If there’s one important thing Wilmer Dooley’s dad always says, it’s this: “Where are my car keys?” Okay, maybe not that. He also says: “Observe!” Wilmer has always known that the greatest science comes from the keenest observations. So when he observes his classmates looking a little green…and orange...and chartreuse-fuchsia polka-dotted...he knows that it’s up to him to find the cause of this mysterious illness—and the cure. But with his arch nemesis, Claudius Dill, hot on his heels; the eagle-eyed biology teacher, Mrs. Padgett, determined to thwart his plans; and a host of fluorescent classmates bouncing off the walls at increasingly dangerous speeds, can Wilmer prove he has what it takes to save the sixth grade from a colorful demise before it’s too late?",$11.52,4.3
218,0848752287,book,hardcover,Valerie's Home Cooking: More than 100 Delicious Recipes to Share with Friends and Family,Valerie Bertinelli,Oxmoor House," As the current star of her Food Network show, Valerie's Home Cooking, and co-host of the network's Kids Baking Championship, as well as having spent years acting on television, Valerie Bertinelli has made a name for herself in households across America. But to really know Valerie, is to spend time in her kitchen. Inspired by her family's cooking legacy, Valerie specializes in showing fans how to make dishes their own families will love that are for the heart and soul. As she often says, there's a story behind every recipe and Valerie shares them in this gorgeous cookbook, where home cooks will find more than 100 recipes that are easy to make and innovative--they're just as fresh, vibrant and down to earth as Valerie herself. Many of these classic comforting recipes have an original twist like Bloody Mary Tea Sandwiches, Lobster BLTs, Quick Rotisserie Chicken Gumbo, and S'mores Popcorn. These mouthwatering dishes will become your go-tos, whether you're having breakfast or lunch on your own, friends are joining for last-minute cocktails and small bites, or the whole family is coming together for a hearty dinner and dessert.",$21.00,4.2
219,0071432167,book,hardcover,Asset Protection : Concepts and Strategies for Protecting Your Wealth,"Jay Adkisson, Chris Riser",McGraw-Hill Education,,,
220,0735220689,book,hardcover,Eleanor Oliphant Is Completely Fine: A Novel,Gail Honeyman,Pamela Dorman Books," #1 NEW YORK TIMES BESTSELLER AND THE PERFECT HOLIDAY GIFT A Reese Witherspoon Book Club Pick“Beautifully written and incredibly funny, Eleanor Oliphant Is Completely Fine is about the importance of friendship and human connection. I fell in love with Eleanor, an eccentric and regimented loner whose life beautifully unfolds after a chance encounter with a stranger; I think you will fall in love, too!” —Reese WitherspoonNo one’s ever told Eleanor that life should be better than fine. Meet Eleanor Oliphant: She struggles with appropriate social skills and tends to say exactly what she’s thinking. Nothing is missing in her carefully timetabled life of avoiding social interactions, where weekends are punctuated by frozen pizza, vodka, and phone chats with Mummy.  But everything changes when Eleanor meets Raymond, the bumbling and deeply unhygienic IT guy from her office. When she and Raymond together save Sammy, an elderly gentleman who has fallen on the sidewalk, the three become the kinds of friends who rescue one another from the lives of isolation they have each been living. And it is Raymond’s big heart that will ultimately help Eleanor find the way to repair her own profoundly damaged one.Soon to be a major motion picture produced by Reese Witherspoon, Eleanor Oliphant Is Completely Fine is the smart, warm, and uplifting story of an out-of-the-ordinary heroine whose deadpan weirdness and unconscious wit make for an irresistible journey as she realizes. . .    The only way to survive is to open your heart. ",$17.94,4.6
221,0575099046,book,hardcover,Words of Radiance (The Stormlight Archive),Brandon Sanderson,Gollancz,,,4.8
222,0226472450,book,hardcover,That's the Way It Is: A History of Television News in America,Charles L. Ponce de Leon,University Of Chicago Press," When critics decry the current state of our public discourse, one reliably easy target is television news. It’s too dumbed-down, they say; it’s no longer news but entertainment, celebrity-obsessed and vapid.   The critics may be right. But, as Charles L. Ponce de Leon explains in That’s the Way It Is, TV news has always walked a fine line between hard news and fluff. The  familiar story of decline fails to acknowledge real changes in the media and Americans’ news-consuming habits, while also harking back to a golden age that, on closer examination, is revealed to be not so  golden after all. Ponce de Leon traces the entire history of televised news, from the household names of the late 1940s and early ’50s, like Eric Sevareid, Edward R. Murrow, and Walter Cronkite, through the rise of cable, the political power of Fox News, and the satirical punch of Colbert and Stewart. He shows us an industry forever in transition, where newsmagazines and celebrity profiles vie with political news and serious investigations. The need for ratings success―and the lighter, human interest stories that can help bring it―Ponce de Leon makes clear, has always sat uneasily alongside a real desire to report hard news.   Highlighting the contradictions and paradoxes at the heart of TV news, and telling a story rich in familiar figures and fascinating anecdotes, That’s the Way It Is will be the definitive account of how television has showed us our history as it happens.",$14.00,3.5
223,0723275211,book,hardcover,Where's Wally: The Official Annual 2015,,Ladybird," Wizard Whitebeard's enchanted scroll is missing and it's up to you and Wally to find it! Make your way through Whitebeard's library, stopping in every section, from Adventure to Crime to Puzzles and even to Space! With a comic strip, puzzles, activities and a brand-new search and find spread, the Where's Wally Official Annual 2015 is the perfect Christmas stocking filler!",,
224,194247508X,book,hardcover,The Snapping of the American Mind: Healing a Nation Broken by a Lawless Government and Godless Culture,David Kupelian,WND Books," AMERICA THE BEAUTIFUL HAS BECOME AMERICA THE BIZARRE. Government openly defies the law, Christians are prosecuted as criminals, children ""transition"" to the opposite sex, the president supports our enemies―and 130 million Americans depend on mind-altering substances just to get through life. Turbocharged by the Obama presidency, long-coalescing forces of the political and cultural Left are bringing about their much-heralded “fundamental transformation of America.” That much everyone knows. But this revolution is also causing a fundamental transformation of Americans―in profoundly negative ways. In The Snapping of the American Mind, veteran journalist and bestselling author David Kupelian shows how the progressive Left―which today dominates America’s key institutions, from the news and entertainment media, to education, to government itself―is accomplishing much more than just enlarging government, redistributing wealth, and de-Christianizing the culture. With the Left’s wild celebration of sexual anarchy, its intimidating culture of political correctness, and its incomprehension of the fundamental sacredness of human life, it is also, whether intentionally or not, promoting widespread dependency, debauchery, family breakdown, crime, corruption, addiction, despair, and suicide. Surveying this growing chaos in American society, Kupelian exposes both the utopian revolutionaries and their extraordinary methods that have turned America’s most cherished values literally upside down―to the point that madness is celebrated and normality demonized.  ",$24.26,4.7
225,0544876814,book,hardcover,Second Grade Holdout,"Audrey Vernick, Matthew Cordell",Clarion Books," Second grade? Pfff! No, thanks. The comically anxious narrator in this book thought that first grade had its problems, but overall it was pretty awesome. He'll take grade one over grade two any day, thank you very much! Especially because he and Tyler, his best friend, will not be in the same class this school year. On top of that, Tyler's sisters have been feeding the boys a steady stream of rumors about the horrors of second grade. Luckily they catch on that just maybe some of those stories are not one hundred percent true. Could it be that second grade is not so bad? Find out in this laugh-out-loud story that has more than its fair share of heart.",$10.72,4.3
226,1631491571,book,hardcover,Hank: The Short Life and Long Country Road of Hank Williams,Mark Ribowsky,Liveright," A heartbreaking and unforgettable portrait of country music’s founding father.After he died in the backseat of a Cadillac at the age of twenty-nine, Hank Williams?a frail, flawed man who had become country music’s most compelling and popular star?instantly morphed into its first tragic martyr. Having hit the heights in the postwar era with simple songs of heartache and star-crossed love, he would, with that outlaw swagger, become in death a template for the rock generation to follow. But unlike those other musical giants who never made thirty, no legacy endures quite like that of the ""Hillbilly King.""Now presenting the first fully realized biography of Hiram King Williams in a generation, Mark Ribowsky vividly returns us to the world of country’s origins, in this case 1920s Alabama, where Williams was born into the most trying of circumstances, which included a dictatorial mother, a henpecked father, and an agonizing spinal condition. Forced by his overbearing matriarch to do odd jobs―selling peanuts, shining shoes―young Hank soon found respite in street-corner blues man Rufus ""Tee Tot"" Payne, who showed him how to make a guitar sing. It wasn’t long before young Hank found his way onto those nascent American radio airwaves, where his melodic voice and timely tunes slowly garnered a following. On that dusty path to early stardom, Hank was indefatigably supported by his overbearing mother, who would shepherd his band, the Driftin’ Cowboys, to shows along backroads of the Jim Crow South. Yet it was a different woman who would supply Hank with the fuel he needed to explode out of the local spotlight: his sometimes wife, Audrey Mae Sheppard. As Ribowsky brilliantly evokes, their fiery relationship―as abusive as it was passionate―would inform nearly every song he ever wrote, and provide a template for country music for generations to follow.In chronicling Hank’s rise to stardom, Ribowsky also explores all those cautionary tales that have, until now, remained secreted beneath the grooves of his records. Drawing from new interviews, Ribowsky connects those seemingly eternal afternoons and nights spent choked in booze and desperation to the music that Williams would create. With remarkable nuance and insight, Ribowsky allows us to witness the man behind the tipped cowboy hat―the charismatic troubadour who hid the wounds of his domestic quarrels, relied on painkillers to get through the day, and was always teetering on the edge of tragedy, even when he saw the light.Tracing the singular rise of a music legend from the street corners of the Depression-era South to the now-immortal stage of the Grand Ole Opry, and finally to a haunting, lonely end on New Year’s Day 1953, Hank uncovers the real man beneath the myths, reintroducing us to an American original whose legacy, like a good night at the honkytonk, promises to carry on and on. 16 pages of photographs",$22.76,4.1
227,0062456482,book,hardcover,The Heart Is a Shifting Sea: Love and Marriage in Mumbai,Elizabeth Flock,Harper," ""Elizabeth Flock takes us on an intimate cruise on the shifting sea of the heart, in the best book set in Bombay that I've read in years. Flock's total access to her characters, and her highly sympathetic and nonjudgmental gaze, prove that love and literature know no borders. Easily the most intimate account of India that I've read, and of value to anybody that believes in love and marriage.""—Suketu Mehta, author of Maximum City""This remarkable debut is so deeply reported, elegantly written, and profoundly transporting that it reads like a novel you can’t put down. It’s both a nuanced and intimate evocation of Indian culture, and a provocative and exciting meditation on marriage itself.""—Katie Roiphe, author of The Violet HourIn the vein of Behind the Beautiful Forevers, an intimate, deeply reported and revelatory examination of love, marriage, and the state of modern India—as witnessed through the lives of three very different couples in today’s Mumbai.In twenty-first-century India, tradition is colliding with Western culture, a clash that touches the lives of everyday Indians from the wealthiest to the poorest. While ethnicity, class, and religion are influencing the nation’s development, so too are pop culture and technology—an uneasy fusion whose impact is most evident in the institution of marriage.The Heart Is a Shifting Sea introduces three couples whose relationships illuminate these sweeping cultural shifts in dramatic ways: Veer and Maya, a forward-thinking professional couple whose union is tested by Maya’s desire for independence; Shahzad and Sabeena, whose desperation for a child becomes entwined with the changing face of Islam; and Ashok and Parvati, whose arranged marriage, made possible by an online matchmaker, blossoms into true love. Though these three middle-class couples are at different stages in their lives and come from diverse religious backgrounds, their stories build on one another to present a layered, nuanced, and fascinating mosaic of the universal challenges, possibilities, and promise of matrimony in its present state.Elizabeth Flock has observed the evolving state of India from inside Mumbai, its largest metropolis. She spent close to a decade getting to know these couples—listening to their stories and living in their homes, where she was privy to countless moments of marital joy, inevitable frustration, dramatic upheaval, and whispered confessions and secrets. The result is a phenomenal feat of reportage that is both an enthralling portrait of a nation in the midst of transition and an unforgettable look at the universal mysteries of love and marriage that connect us all.",$15.37,4.1
228,022642734X,book,hardcover,Noise: Living and Trading in Electronic Finance,Alex Preda,University of Chicago Press,,,
229,1943272328,book,hardcover,Poet Anderson ...In Darkness,"Tom DeLonge, Suzanne Young",To the Stars," Multi-platinum recording artist and Blink-182 founder Tom DeLonge once again teams up with New York Times bestselling author Suzanne Young to continue the award-winning, critically-acclaimed transmedia project—Poet Anderson—inspired by a Stanford University study on how your dreams can effect your reality.   In the Waking World, Jonas Anderson works as a doorman for the Eden Hotel, dividing his free time between seeing his girlfriend, Samantha Birnham-Wood, and visiting his comatose brother Alan. In the Dream World, he is Poet Anderson, a Dream Walker, a guardian of the Dreamscape charged with protecting sleeping innocents from the nightmares that threaten both worlds.  But Jonas remains tormented by his own nightmare—his failure to rescue Alan from the Dreamscape and free him from his coma. Together, Jonas and Alan fought side-by-side against the night terror entity known as REM. Even though they defeated the vicious monster, Alan continues to waste away in a hospital bed while Jonas’ guilt eats away at his soul.  REM may have lost a battle, but the war continues. His Night Stalkers roam the Dreamscape, hunting for Jonas and the other poets capable of traversing the waking and dreaming realms. And now, demonic shadow creatures are possessing the spirits of dreamers and using their bodies to enter the Waking World.  Jonas can no longer avoid his destiny. To save reality from the maelstrom of nightmares, Poet Anderson will have to sacrifice the Dreamscape…",$12.32,4.7
230,1610397274,book,hardcover,Inheritors of the Earth: How Nature Is Thriving in an Age of Extinction,Chris D. Thomas,PublicAffairs," Human activity has irreversibly changed the natural environment. But the news isn't all bad.It's accepted wisdom today that human beings have permanently damaged the natural world, causing extinction, deforestation, pollution, and of course climate change. But in Inheritors of the Earth, biologist Chris Thomas shows that this obscures a more hopeful truth--we're also helping nature grow and change. Human cities and mass agriculture have created new places for enterprising animals and plants to live, and our activities have stimulated evolutionary change in virtually every population of living species. Most remarkably, Thomas shows, humans may well have raised the rate at which new species are formed to the highest level in the history of our planet.Drawing on the success stories of diverse species, from the ochre-colored comma butterfly to the New Zealand pukeko, Thomas overturns the accepted story of declining biodiversity on Earth. In so doing, he questions why we resist new forms of life, and why we see ourselves as unnatural. Ultimately, he suggests that if life on Earth can recover from the asteroid that killed off the dinosaurs, it can survive the onslaughts of the technological age. This eye-opening book is a profound reexamination of the relationship between humanity and the natural world. ",$14.76,3.9
231,0316556343,book,hardcover,Circe,Madeline Miller,"Little, Brown and Company"," ""A bold and subversive retelling of the goddess's story,"" this #1 New York Times bestseller ""manages to be both epic and intimate in its scope, recasting the most infamous female figure from the Odyssey as a hero in her own right"" (Alexandra Alter, The New York Times). In the house of Helios, god of the sun and mightiest of the Titans, a daughter is born. But Circe is a strange child--not powerful, like her father, nor viciously alluring like her mother. Turning to the world of mortals for companionship, she discovers that she does possess power--the power of witchcraft, which can transform rivals into monsters and menace the gods themselves.Threatened, Zeus banishes her to a deserted island, where she hones her occult craft, tames wild beasts and crosses paths with many of the most famous figures in all of mythology, including the Minotaur, Daedalus and his doomed son Icarus, the murderous Medea, and, of course, wily Odysseus.But there is danger, too, for a woman who stands alone, and Circe unwittingly draws the wrath of both men and gods, ultimately finding herself pitted against one of the most terrifying and vengeful of the Olympians. To protect what she loves most, Circe must summon all her strength and choose, once and for all, whether she belongs with the gods she is born from, or the mortals she has come to love.With unforgettably vivid characters, mesmerizing language and page-turning suspense, Circe is a triumph of storytelling, an intoxicating epic of family rivalry, palace intrigue, love and loss, as well as a celebration of indomitable female strength in a man's world.  ",$22.03,4.7
232,1947165682,book,hardcover,Seeds and Trees,"Brandon Walden, Kristen and Kevin Howdeshell",The Treasured Tree," Words are powerful. They can hurt or they can heal.It's time to tell a special tale that will warm the hearts of readers of all ages. Seeds and Trees revels in the power of words. It explores their effects on feelings and emotions. And it does so though the journey of two different seeds.In Seeds and Trees, discover a young prince who gathers seeds both green and dark from those he encounters, and then gifts them forward. He faithfully plants and waters all those seeds daily, but comes to realise that the dark trees harm the green ones. With the help of a kind friend he discovers he can cut down, uproot, and then replace those dark trees with green seeds, creating a beautiful vibrant garden. The best book for raising confident childrenSeeds and Trees carries the key message of love and positivity supported by the many advocates of positive parenting solutions. It'll sit comfortably on your shelf alongside other books that focus in on emotions. Like the work of Laurie Wright (I Can Handle It), Maria Dismondy (Spaghetti in a Hot Dog Bun) and Carol McCloud (Have You Filled a Bucket Today?). Seeds and Trees will help encourage your children to offer kindness towards themselves and others. Searching for bullying books for children?Bullying is an unfortunate fact of life, be it in our schools, at the playground or even in the workplace. Seeds and Trees offers a supportive approach for families, educators and children struggling to manage a bullying situation. It's approach to positive thinking for children will help them face difficult situations with confidence in themselves. Author Brandon Walden was inspired by the acclaimed work of Dr. Brené Brown (The Gifts of Imperfection, Braving the Wilderness, and others) and Dr. Caroline Leaf (Switch on Your Brain) on the power of words in our daily lives.He had one special friend who always spoke true,words filled with candor as good friends will do.She never spoke harshly and never spoke lies.She always spoke lovingly; with gentle replies.Grow Your Own Green GardenAll of us have received bad seeds throughout our life. However, it is our sincere hope that the words and beautiful illustrations in Seeds and Trees will guide you to and through a process that will bring you hope, encouragement and freedom. We believe words are powerful. They can hurt or they can heal. Be careful what you water, for it will surely grow.",$13.30,4.7
233,1565547063,book,hardcover,See You at the Top: 25th Anniversary Edition,Zig Ziglar,Pelican Publishing," The 25th anniversary edition of the classic motivational and self-improvement book that has sold more than 1.6 million copies in hardcover. For more than three decades, Zig Ziglar, one of the great motivators of our age, has traveled the world, encouraging, uplifting, and inspiring audiences. His groundbreaking best-seller, See You at the Top, remains an authentic American classic. This revised and updated edition stresses the importance of honesty, loyalty, faith, integrity, and strong personal character.",$21.03,4.7
234,1481499106,book,hardcover,American Panda,Gloria Chao,Simon Pulse,"  An incisive, laugh-out-loud contemporary debut about a Taiwanese-American teen whose parents want her to be a doctor and marry a Taiwanese Ivy Leaguer despite her squeamishness with germs and crush on a Japanese classmate.At seventeen, Mei should be in high school, but skipping fourth grade was part of her parents' master plan. Now a freshman at MIT, she is on track to fulfill the rest of this predetermined future: become a doctor, marry a preapproved Taiwanese Ivy Leaguer, produce a litter of babies. With everything her parents have sacrificed to make her cushy life a reality, Mei can't bring herself to tell them the truth--that she (1) hates germs, (2) falls asleep in biology lectures, and (3) has a crush on her classmate Darren Takahashi, who is decidedly not Taiwanese. But when Mei reconnects with her brother, Xing, who is estranged from the family for dating the wrong woman, Mei starts to wonder if all the secrets are truly worth it. Can she find a way to be herself, whoever that is, before her web of lies unravels? From debut author Gloria Chao comes a hilarious, heartfelt tale of how unlike the panda, life isn't always so black and white.",$11.43,4.6
235,0857843001,book,hardcover,Spiritual Activism: Leadership as Service,"Alastair McIntosh, Matt Carmichael",UIT Cambridge Ltd.," Provides a clear look at spiritual activism and the ways it can help us to be better activists, better leaders, and more comfortable with our own spirituality Over the past half century, our understanding and awareness of spirituality has changed in nature, as have the issues facing activists. Spirituality is rising up the agenda for activists because it offers distinct, tried and tested approaches to deep questions such as Where did it all go wrong? What does it mean to be human? What is the place of leadership? What is the nature of power? This book starts from scratch, defining spirituality for a generation sometimes dazzled by the claims of materialism. Where others attempt to distinguish science and religion, Spiritual Activism instead contrasts spirituality and materialism. The text is peppered with tales from the authors’ activist experience and includes case studies of inspirational spiritual activists that demonstrate the transformative power of spiritual principles in action.",$18.35,
236,0399158375,book,hardcover,The Gods of Gotham,Lyndsay Faye,Amy Einhorn Books/Putnam," 1845. New York City forms its first police force. The great potato famine hits Ireland. These two seemingly disparate events will change New York City. Forever.Timothy Wilde tends bar near the Exchange, saving every dollar and shilling in hopes of winning the girl of his dreams. But when his dreams literally incinerate in a fire devastating downtown Manhattan, he finds himself disfigured, unemployed, and homeless. His older brother obtains Timothy a job in the newly minted NYPD, but he is highly skeptical of this untested ""police force."" And he is less than thrilled that his new beat is the notoriously down-and-out Sixth Ward-at the border of Five Points, the world's most notorious slum.One night while returning from his rounds, heartsick and defeated, Timothy runs into a little slip of a girl—a girl not more than ten years old—dashing through the dark in her nightshift . . . covered head to toe in blood.Timothy knows he should take the girl to the House of Refuge, yet he can't bring himself to abandon her. Instead, he takes her home, where she spins wild stories, claiming that dozens of bodies are buried in the forest north of 23rd Street. Timothy isn't sure whether to believe her or not, but, as the truth unfolds, the reluctant copper star finds himself engaged in a battle for justice that nearly costs him his brother, his romantic obsession, and his own life.",$14.54,4.2
