,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
49796,1975991214,book,paperback,Free Will Odyssey,Larry Kilham,CreateSpace Independent Publishing Platform,,,
49797,345472322,book,paperback,Mindset: The New Psychology of Success,Carol Dweck,Ballantine Books,,,
49798,316779075,book,paperback,The Birth Book: Everything You Need to Know to Have a Safe and Satisfying Birth (Sears Parenting Library),"William Sears, Martha Sears","Little, Brown and Company",,,
49799,692530142,book,paperback,Entwined Courage,"Tracy Lane, Julie L. Casey",Amazing Things Press," From the award winning author, Tracy Lane: Aurora Turnleaf has lived her whole life hearing fairy tales of mysterious lands, magical beings, and crystal towers. She thought nothing of them until the day she stumbled upon a magnificent city, deep within the woods, built entirely of see-through crystal. It appeared out of nowhere, in a part of the forest she’s never ventured into before, and suddenly all those stories she heard growing up become much less imaginary. Her guide is Iragos, a light mage, who introduces her to Kayne, a mage in training for a dark wizard named Kronos. Unbeknownst to Aurora, Kayne had just stolen the Ythra Orb from the Hallowed Hall on behalf of his master and hidden it in her pack. Suddenly Aurora is thrust into a life or death journey to help Kayne find the mystical land of Morgis, home to the Oracles who first created the Orb, in hopes that they can secure its safety against Kronos. The path to Morgis will be treacherous enough, but it is what follows the two teens that is more life threatening. For the dark mage’s fierce legion of vicious minions is on their path, with Kronos himself not far behind, and all of them are intent on intercepting Kayne and Aurora at every turn. Meanwhile, Aurora and Kayne must battle both the elements and Kronos’ dark magic to complete their quest. And along the way, the two teens from very different worlds must learn to work together to overcome obstacles, one of them being their mutual attraction.",$9.99,
49800,997670215,book,paperback,Waiting in the Wings,Geene Rees,Not Avail,,,
49801,1629995150,book,paperback,Samson: Chosen. Betrayed. Redeemed.,"Eric Wilson, Pure Flix",Charisma House,,,
49802,316219347,book,paperback,The Yellow Birds: A Novel,Kevin Powers,Back Bay Books,,,
49803,674659988,book,paperback,Corruption in America: From Benjamin Franklin's Snuff Box to Citizens United,Zephyr Teachout,Harvard University Press,,,
49804,62025481,book,paperback,"My Life, Deleted: A Memoir","Scott Bolzan, Joan Bolzan, Caitlin Rother",HarperOne,,,
49805,956678351,book,paperback,Landy's New Home,Veronica Lamond,Veronica Lamond,,,
49806,957218648,book,paperback,Buying Property in Portugal (third edition),Gabrielle Collison,Gabrielle Lea Publishing,,,
49807,034093395X,book,paperback,The Ballroom Class,Lucy Dillon,Hodder Paperback,,,
49808,1594935718,book,paperback,A Matter of Blood,Catherine Maiorisi,Bella Books,,,
49809,521377056,book,paperback,The Third Part of King Henry VI (The New Cambridge Shakespeare) (Pt. 3),"William Shakespeare, Michael Hattaway",Cambridge University Press,,,
49810,761991603,book,paperback,Material Culture Studies in America: An Anthology (American Association for State and Local History),Thomas J. Schlereth,AltaMira Press,,,
49811,70417156,book,paperback,Schaum's Outline of Physical Chemistry (2nd Edition),Clyde Metz,McGraw-Hill Education,,,
49812,1780662750,book,paperback,Breastfeeding Uncovered: Who really decides how we feed our babies?,Amy Brown,Pinter & Martin Ltd,,,
49813,1981713468,book,paperback,Magna Finesse: a Bean Counter mystery (Bean Counter mysteries) (Volume 2),T. A. Clark,CreateSpace Independent Publishing Platform,,,
49814,996987177,book,paperback,The Crafty Poet II: A Portable Workshop,Diane Lockward,Terrapin Books,,,
49815,199573093,book,paperback,Every Thing Must Go: Metaphysics Naturalized,"James Ladyman, Don Ross, David Spurrett, John Collier",Oxford University Press,,,
49816,850305160,book,paperback,The Female Hand: Palmistry for Today's Woman,Lori Reid,Aquarian Pr,,,
49817,316060127,book,paperback,The Healthiest Kid in the Neighborhood: Ten Ways to Get Your Family on the Right Nutritional Track (Sears Parenting Library),"William Sears, Martha Sears, James Sears, Robert Sears","Little, Brown and Company",,,
49818,1514659190,book,paperback,Something's Gotta Give (A Tempered Steel Novel) (Volume 3),Maggie Adams,CreateSpace Independent Publishing Platform,,,
49819,1338163957,book,paperback,Fate of the Gods (Last Descendants: An Assassin's Creed Novel Series #3) (Last Descendants: An Assassin's Creed Se),Matthew J. Kirby,Scholastic Inc.," The stunning conclusion to the Last Descendants trilogy! Only one piece of the Trident of Eden remains -- Isaiah, a rogue Templar agent, has discovered both the faith prong and the fear prong of this powerful relic. Should he possess the devotion prong, there is little that can stop him. For the time being, Owen and his fellow teens have established an uneasy alliance across Assassin and Templar lines in order to stop Isaiah while they still can. Over a thousand years earlier, Styrbjorn the Strong, a Danish warrior, leads the Jomsvikings against the Danish king, Harald Bluetooth. It is on those Viking battlefields that the secrets of the devotion prong lie. It is there that the fate of the world, the truth behind the teens' collective unconsciousness, and their ancestral links to one another lie. History has already been written. The rest is up to Owen, Javier, and the other members of their unlikely alliance. The actions they take will change the world of Assassin's Creed forever.",$9.11,4.6
49820,1595550437,book,paperback,Liberalism Is A Mental Disorder,Michael Savage,Thomas Nelson," Liberalism Is a Mental Disorder-Michael Savage has the cure.With grit, guts, and gusto, talk radio sensation Michael Savage leaves no political turn unstoned as he savages today's most rabid liberalism. In this paperback edition of his third New York Times bestseller, Savage strikes at the root of today's most pressing issues, including: Homeland security: ""We need more Patton and less patent leather . . . Real homeland security begins when we arrest, interrogate, jail, or deport known operatives within our own borders . . . One dirty bomb can ruin your whole day.""Illegal immigration: ""I envision an Oil for Illegals program . . . The president should demand one barrel of oil from Mexico for every illegal that sneaks into our country.""Lawsuit abuse: ""Lawyers are like red wine. Everything in moderation. Today we have far too many lawyers, and we're suffering from cirrhosis of the economy.""""Pure Savage. Very effective, very timely, very hot."" American Compass Book Club",$14.39,4.4
49821,452266602,book,paperback,The Think and Grow Rich Action Pack: Learn the Secret Behind Hill's Success and That of Hundreds of Others,Napoleon Hill,TarcherPerigee,,,
49822,1786936275,book,paperback,"Wrong Place, Wrong Time",David P. Perlmutter,Austin,,,
49823,1941040276,book,paperback,Ghosts of Bergen County,Dana Cann,Tin House Books,,,
49824,B01K3RC4KI,book,paperback,Built To The Hilt: Creating A Muscularly Strong And Superbly Conditioned Body That Will Last A Lifetime by Josh Bryant (2014-06-18),Josh Bryant,The Creative Syndicate,,,
49825,1583335749,book,paperback,Oh She Glows Every Day: Quick and Simply Satisfying Plant-based Recipes,Angela Liddon,Avery,,,
49826,3453418468,book,paperback,Die Erbin,"John Grisham, Imke Walsh-Araya, Kristiana Dorn-Ruhl, Bea Reiter",Heyne Verlag,,,
49827,1449010199,book,paperback,Sadistic Love: My Twenty-Two Year Marriage To A Sexual Sadist,Deborah M. Mueller,AuthorHouse,,,
49828,1565842715,book,paperback,Critical Race Theory: The Key Writings That Formed the Movement,"Kimberle Crenshaw, Neil Gotanda, Gary Peller, Kendall Thomas",The New Press,,,
49829,1847281087,book,paperback,How to Host your own Web Server,"Brian, W. Jones PH.D.c",Lulu.com, Have you ever wondered how difficult it would be to host your own web server or web site on your own computer for everyone on the internet to see? Why pay the $24.95 monthly fee when you can do it yourself for $1.00 a month or better yet FREE!!! This book,$42.99,3.1
49830,1539750027,book,paperback,Hell's Kitties and Other Beastly Beasts (Hell's Tales) (Volume 3),"April Grey, Rayne Hall, Mark Cassell, Carole Ann Moleti, Amy Grech, Steven Van Patten, Jonathan Brou",CreateSpace Independent Publishing Platform,,,
49831,1312995890,book,paperback,The Esoteric Codex: Nazism and the Occult,Hans Tridle,lulu.com,,,
49832,1138061301,book,paperback,Peer Supervision in Coaching and Mentoring: A Versatile Guide for Reflective Practice,"Tammy Turner, Michelle Lucas, Carol Whitaker",Routledge,,,
49833,1629990930,book,paperback,The Prophet's Manual: A Guide to  Sustaining Your Prophetic Gift,John Eckhardt,Charisma House,,,
49834,814437710,book,paperback,Fitter Faster: The Smart Way to Get in Shape in Just Minutes a Day,"Robert Davis, Brad Kolowich",AMACOM,,,
49835,615973272,book,paperback,Satan's Fan Club,Mark Kirkbride,Omnium Gatherum,,,
49836,953441520,book,paperback,Richer Way,"Julian Richer, Kate Miller",Julian Richer Pub,,,
49837,1934255947,book,paperback,Mamzelle - A Story of the War of 1812,"Gladys Malvern, Susan Houston, Shawn Conners",Special Edition Books,,,
49838,1986920674,book,paperback,"Beekeeping for Beginner's Guide:: Backyard Honey Bee Basics (Bees Keeping with Beekeepers, First Colony Starting, Honeybee Colonies, DIY Projects) (Homesteading Freedom)",Bo Tucker,CreateSpace Independent Publishing Platform,,,
49839,143252447X,book,paperback,Revelations Of The Hand: A Scientific Study Of The Shape And Markings Of The Hand,Alex J. McIvor-Tyndall,"Kessinger Publishing, LLC",,,
49840,1594935971,book,paperback,Terrible Praise (The Redamancy Series),Lara Hayes,Bella Books,,,
49841,1946024236,book,paperback,The She-Wolf of Kanta,Marlena Frank,Legion,,,
49842,1521218846,book,paperback,TERRA U.N.DER ATTACK: ONE POSSIBLE SCENARIO,Claire Hamelin Manning,Independently published,,,
49843,1948099330,book,paperback,Archaeopteryx (Albuquerque Trilogy),Dan Darling,Curiosity Quills Press,,,
49844,1980393435,book,paperback,The Jeweled Hills (Legionnaire),Gilbert M. Stack,Independently published,,,
49845,009956453X,book,paperback,Gypsy Wedding,Kate Lace,Arrow,,,
49846,595346391,book,paperback,My Second University: Memories from Romanian Communist Prisons,"Dan Dusleag MD, Stanciu Stroia MD","iUniverse, Inc.",,,
49847,226500446,book,paperback,The Prince: Second Edition,"Niccolo Machiavelli, Harvey C. Mansfield",University Of Chicago Press,,,
49848,61759570,book,paperback,Raising the Perfect Child Through Guilt and Manipulation,Elizabeth Beckwith,William Morrow Paperbacks,,,
49849,149670987X,book,paperback,"Wives, FiancÃ©es, and Side-Chicks of Hotlanta",Sheree Whitfield,Dafina,,,
49850,1544913656,book,paperback,City Maps Bucharest Romania,James McFee,CreateSpace Independent Publishing Platform,,,
49851,1455581097,book,paperback,The Art of Asking: How I Learned to Stop Worrying and Let People Help,"Amanda Palmer, BrenÃ© Brown",Grand Central Publishing,,,
49852,1632861011,book,paperback,Can't We Talk about Something More Pleasant?: A Memoir,Roz Chast,Bloomsbury USA,,,
49853,1520758499,book,paperback,Escape To Mulligan Lake: A Romantic Suspense,Sharon McGregor,Independently published,,,
49854,1509210040,book,paperback,Beast of All,J. C. McKenzie,"The Wild Rose Press, Inc. (Black Rose)",,,
49855,1843442655,book,paperback,Last Bus to Coffeeville,J. Paul Henderson,Oldcastle Books,,,
49856,956897452,book,paperback,An Introduction To Using GIS In Marine Biology: Supplementary Workbook Four: Investigating Home Ranges Of Individual Animals (Psls),Colin D. MacLeod,Pictish Beast Publications,,,
49857,1440335486,book,paperback,Gelli Plate Printing: Mixed-Media Monoprinting Without a Press,Joan Bess,North Light Books,,,
49858,1449310567,book,paperback,Environmental Monitoring with Arduino: Building Simple Devices to Collect Data About the World Around Us,"Emily Gertz, Patrick Di Justo","Maker Media, Inc",,,
49859,1680450999,book,paperback,"Getting Started with 3D Carving: Using Easel, X-Carve, and Carvey to Make Things with Acrylic, Wood, Metal, and More",Zach Kaplan,"Maker Media, Inc",,,
49860,1118984889,book,paperback,"Rereading Personal Narrative and Life Course: New Directions for Child and Adolescent Development, Number 145 (J-B CAD Single Issue Child & Adolescent Development)",Brian Schiff,Jossey-Bass,,,
49861,1490908048,book,paperback,Along The Way Home,Christi Corbett,CreateSpace Independent Publishing Platform,,,
49862,1780807937,book,paperback,Learning the Ropes: Discovering life as a pony girl... (The Pony Tales) (Volume 2),C. P. Mandara,Steam eStuff,,,
49863,1441908765,book,paperback,The Apollo Guidance Computer: Architecture and Operation (Springer Praxis Books / Space Exploration),Frank O'Brien,Praxis,,,
49864,1905170858,book,paperback,Perfect Alibis,Wenham-Jones,"Accent Press, Ltd.",,,
49865,1402272553,book,paperback,"Not Tonight Dear, I Feel Fat: How to Stop Worrying About Your Body and Have Great Sex: The Sex Advice Book for Women with Body Image Issues",Michael Alvear,Sourcebooks Casablanca,,,
49866,986160431,book,paperback,New Mexico's Stormy History: True Stories of Early Spanish Colonial Settlers and the Mestas/Maestas Families,"Elmer Eugene Maestas, Peggy Herrington",Elmer Eugene Maestas,,,
49867,1771279206,book,paperback,Forging Day: Crucible of Change (Volume 1),Noelle Alladania Meade,MuseItUp Publishing," Global apocalypse never felt so good. Olivia almost has the perfect life. She almost has a job. She almost has a boyfriend. She almost has a future. It’s a good thing she has friends. On a sunny day in June, the entire world steps sideways into a new reality—out of this chaos, almost a third of the human population find themselves transformed into Elves, Dwarves, Goblins, and Trolls. Olivia is now a Dark Elf mage, and her new girlfriend is one sexy kitty. With magic, however, come monsters, and things that draw blood in the night— and now a werewolf is carving a path of pain and terror through the park next to Olivia’s home. The old Olivia would have been hiding under her sister’s bed. The new Olivia is going hunting. Adversity is the forge of the soul. For Olivia, today is Forging Day.",$12.99,3.9
49868,199218471,book,paperback,Training in Obstetrics and Gynaecology (Oxford Specialty Training),"Ippokratis Sarris, Susan Bewley, Sangeeta Agnihotri",Oxford University Press,,,
49869,1936294095,book,paperback,C.S. Lewis Goes to Heaven: A Reader's Guide to The Great Divorce,David G Clark,"Winged Lion Press, LLC",,,
49870,755210743,book,paperback,Coaching The Coach - A complete guide how to coach soccer skills through drills,Richard Seedhouse,Authors OnLine Ltd.,,,
49871,3738605479,book,paperback,Dolphin in Need,Doris Thomas,Books On Demand,,,
49872,162692662X,book,paperback,Grimgar of Fantasy and Ash: Light Novel Vol. 3,"Ao Jyumonji, Eiri Shirai",Seven Seas,,,
49873,1118441605,book,paperback,Maya Visual Effects The Innovator's Guide: Autodesk Official Press,Eric Keller,Sybex,,,
49874,998951811,book,paperback,The Coven (The Crystal Coast Series) (Volume 1),Chrissy Lessey,Tenacious Books,,,
49875,999140906,book,paperback,"America's First Great Eclipse: How Scientists, Tourists, and the Rocky Mountain Eclipse of 1878 Changed Astronomy Forever",Steve Ruskin,Alpine Alchemy Press,,,
49876,1943330077,book,paperback,Diary of a Minecraft Zombie Book 7: Zombie Family Reunion (An Unofficial Minecraft Book),Zack Zombie,Zack Zombie Publishing," Zombie's Entire Family Are Coming Together for their 100th Year Family Reunion.  Join Zombie and his family on their crazy adventure as they face multiple challenges trying to get to their 100th Year Zombie Family Reunion.  Will Zombie even make it?  And if he does, will he be able to handle all of his crazy relatives?  Jump Into The Adventure and Find Out!  Get Your Copy Now!",$6.99,4.8
49877,1119252288,book,paperback,CISSP Official ISC2 Practice Tests,"Mike Chapple, David Seidl",Sybex,,,
49878,345464656,book,paperback,"Garfield Fat Cat 3-Pack, Vol. 2: A Triple Helping of Classic Garfield Humor",Jim Davis,Ballantine Books,,,
49879,153508636X,book,paperback,A is for Albatross: Birds A-Z,"Rosalie Chiang, Robin Chiang",CreateSpace Independent Publishing Platform,,,
49880,1530015928,book,paperback,"Butterfly Garden: Beautiful Butterflies and Flowers Patterns For Relaxation, Fun, and Stress Relief, Vol. 10",Broderick S Johnson,CreateSpace Independent Publishing Platform,,,
49881,393926125,book,paperback,"The Norton Anthology of Short Fiction, Shorter 7th Edition","Richard Bausch, R. V. Cassill",W. W. Norton & Company,,,
49882,1444004247,book,paperback,"Asterix Omnibus 2: Includes Asterix the Gladiator #4, Asterix and the Banquet #5, Asterix and Cleopatra #6","Rene Goscinny, Albert Uderzo",Orion," Three titles, one stupendous volume: here are the fourth, fifth, and sixth Asterix titles, all together! In Asterix the Gladiator, our hero has to save his friend Caconofix from getting thrown to the lions. Asterix and the Banquet offers a feast for readers as Asterix and Obelix sample delicacies on a cross-country tip. And in Asterix and Cleopatra, he and the Egyptian queen build a sumptuous palace for Caesarand outwit the Roman Army, too.",$18.76,4.8
49883,199794650,book,paperback,Everyday Practice of Science: Where Intuition and Passion Meet Objectivity and Logic,Frederick Grinnell,"Oxford University Press, USA",,,
49884,1481464736,book,paperback,Crushing It (mix),Joanne Levy,Aladdin,,,
49885,1491952962,book,paperback,Practical Statistics for Data Scientists: 50 Essential Concepts,"Peter Bruce, Andrew Bruce",O'Reilly Media,,,
49886,1463560206,book,paperback,Peering Through the Veil: The Simple Step-by-Step Guide to Meditation and Inner Peace,Debbie Takara Shelor,CreateSpace Independent Publishing Platform,,,
49887,692359575,book,paperback,Sinister Sites (Paranormal Properties) (Volume 2),"Tracy Lane, Emily Gerety, Natalia Nesterova, David M. F. Powers",Pants On Fire Press,,,
49888,1601544472,book,paperback,The Ghost Downstairs,Molly Ringle,The Wild Rose Press,,,
49889,1629991406,book,paperback,Unlocking the Prophetic Mysteries of Israel: 7 Keys to Understanding Israel's Role in the End-Times,Jonathan Bernis,Charisma House,,,
49890,1683484134,book,paperback,Omittamus Descendam: The Biblical First Contact,L Sheldon Oldford,"Page Publishing, Inc.",,,
49891,1936221365,book,paperback,Evolution: Making Sense of Life,"Carl Zimmer, Douglas Emlen",Roberts and Company Publishers,,,
49892,1782176241,book,paperback,System Center 2012 R2 Operations Manager Deployment and Administration Cookbook,"Steve Beaumont (MVP), Jonathan Horner, Chiyo Odika, Robert Ryan",Packt Publishing - ebooks Account,,,
49893,1543466362,book,paperback,The Loveable Resident,Mary Faderan,XLIBRIS," Loveable Resident is a fictional story about a surgical resident, Mike Oates, who is on a trajectory to win the top position in surgery at a famous American hospital. He has everything?looks, money, a fast car, an adoring girlfriend?and yet, one day his world goes into deep decline when he commits a fatal error. Mike Oates tries to get out of the horrible mess he has made of his life by conducting a passionate love affair with Lauren Moore, his beautiful childhood friend and daughter of his lawyer. He ditches his lover, Miss Wright, which in turn causes him to get entangled with a powerful and grasping mob boss. How Mike's life gets turned back around and his love for Lauren remains unscathed is described in powerfully depicted characters and plot twists in this first novel by Mary Faderan.",,
49894,1505309522,book,paperback,Creo Parametric 3.0 Black Book,Gaurav Verma,CreateSpace Independent Publishing Platform,,,
49895,1544823207,book,paperback,Melvin Morris : American Soldier,Scott Frank,CreateSpace Independent Publishing Platform,,,
49896,300000979,book,paperback,God and Philosophy (The Powell Lectures Series),Etienne Gilson,Yale University Press,,,
49897,192763423,book,paperback,The Young Oxford Book of Christmas Poems (Young Oxford books),Michael Harrison,Oxford University Press," This is a stunningly packaged anthology of poems for the whole Christmas season from Advent, through Christmas and the New Year and ending with the promise of spring. The collection is reflective, celebratory, thought-provoking, and humorous, with a particular focus on well-known modern poets, such as John Betjeman, John Masefield, Walter de la Mare, Gerard Manley Hopkins, Dylan Thomas, Wendy Cope, Seamus Heaney, and Benjamin Zephaniah, among many others. With beautiful colour illustrations throughout, this collection makes a perfect gift at Christmas.",,3.6
49898,1609499131,book,paperback,Daughter of the White River:: Depression-Era Treachery and Vengeance in the Arkansas Delta (True Crime),"Denise White Parkinson, Dale Woodiel",The History Press,,,
49899,1979743827,book,paperback,Lie to Me: an exposÃ© on sex for money,Lynda Filler,CreateSpace Independent Publishing Platform,,,
49900,1624167411,book,paperback,New England Romance Collection:  Six Inspiring Love Stories from the Historic Northeast,"Susan Page Davis, Darlene Franklin, Pamela Griffin, Lisa Harris, Lynette Sowell",Barbour Publishing Inc.," New England is not just colorful in autumn but throughout the history of its states—including Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont. Through the trials and triumphs of the early years of American history, to the turbulent 1930s, enjoy five stories laced with history, faith, and romance. Will these couples find a place to call home among the northeastern states?",,4.4
49901,1983611433,book,paperback,"ZoZo""""",Carlton Lamberth,CreateSpace Independent Publishing Platform,,,
49902,1312938684,book,paperback,Nihilism: Philosophy of Nothingness,Arthur Morius Francis,lulu.com,,,
49903,199644667,book,paperback,Corporate Governance,Christine Mallin,"Oxford University Press, USA",,,
49904,316738220,book,paperback,The Premature Baby Book: Everything You Need to Know About Your Premature Baby from Birth to Age One (Sears Parenting Library),"William Sears, Robert Sears, James Sears, Martha Sears","Little, Brown and Company",,,
49905,1613823959,book,paperback,The Night Before Christmas: Holiday Coloring Book,Clement C. Moore,Simon & Brown,,,
49906,133544176,book,paperback,Excellence in Business Communication (11th Edition),"John V. Thill, Courtland L. Bovee",Pearson,,,
49907,595435491,book,paperback,"Lies, Lies and More Lies: The Campaign to Defame Hindu/Indian Nationalism",Vivek,"iUniverse, Inc.",,,
49908,B009YA93NM,book,paperback,Die Macht der Drei : ein Roman aus dem Jahre 1955 (German Edition),Hans Dominik,Ulan Press,,,
49909,1939629667,book,paperback,The Power of Dadhood: How to Become the Father Your Child Needs,Michael Smith,Familius,,,
49910,1981773657,book,paperback,Yucan: Achieve any big goal using the 7P formula for success,Mr Neil Anthony Thubron,CreateSpace Independent Publishing Platform," Have you ever wondered why some people can achieve such amazing goals in their business or personal life ? I believe we can all achieve extraordinary goals in all areas of our lives? If you have a big dream, but think “I can’t – it’s too big, too ambitious, to extreme…” this book is for you. I used to have all those thoughts. Before I ran my first 10km run, no way did I think about a 300-mile foot race, the Yukon Arctic Ultra, in -55 degrees. When I was fixing typewriters for a living, I couldn’t dream of managing a 450 strong European sales force as a senior Director. These were unthinkable goals. UNREALISTIC and UNACHIEVABLE, not even on my radar. 70 miles into the 300 mile Arctic foot race I started to build a picture of why I had managed to achieve so many “impossible” goals. Over the next 5 days, alone in the cold and dark, I developed the 7P Formula for achieving any Big Goal. If you have a Big Goal you always wanted to achieve, or a dream that you want to turn into a Big Goal, the 7P Formula will enable you to achieve it. Please join me on this journey of discovery.",$12.99,
49911,800720377,book,paperback,A Passionate Hope: Hannah's Story (Daughters of the Promised Land),Jill Eileen Smith,Revell," Hannah and her husband, Elkanah, share a deep and abiding love, for each other, for their God, and for his tabernacle at Shiloh. Greatly disturbed by the corruption of the priests, they long for restoration and pray for a deliverer. But nothing changes as the years pass. Years that also reveal Hannah to be barren.Pressured by his family to take another wife, Elkanah marries Peninnah, who quickly begins to bear children. Disgraced and taunted by her husband's new wife, Hannah turns again to prayers that seem doomed to go unanswered. Do her devotion and kindness in the face of Peninnah's cruelty count for nothing? Why does God remain silent and indifferent to her pleas?Travel back to the dusty streets of Shiloh with an expert guide as Jill Eileen Smith brings to life a beloved story of hope, patience, and deliverance that shows that even the most broken of relationships can be restored.",$10.87,4.8
49912,194556105X,book,paperback,Teaching Harry Potter to Creative Writers: An Educator's Guide,"S.P. Sipal, Dalton Perkinson",Deep River Press Inc.,,,
49913,1442458534,book,paperback,Hollow Earth,"John Barrowman, Carole E. Barrowman",Aladdin,,,
49914,987281658,book,paperback,The Seasons of Our Lives,"George Pan Kouloukis, Ian Raphael Stokol",Heart Space Publications,,,
49915,415473349,book,paperback,101 Coaching Strategies and Techniques (Essential Coaching Skills and Knowledge),"Gladeana McMahon, Anne Archer",Routledge,,,
49916,3958350933,book,paperback,"Sonne, Strand und Tod",Emma Bieling,Luzifer-Verlag,,,
49917,1412049806,book,paperback,Collected Poems (1988-2008),Sheila Bitts,Trafford Publishing,,,
49918,143127861,book,paperback,"Stalin: Paradoxes of Power, 1878-1928",Stephen Kotkin,Penguin Books,,,
49919,1101931213,book,paperback,Commander in Cheese #4: The Birthday Suit (A Stepping Stone Book(TM)),"Lindsey Leavitt, Ag Ford",Random House Books for Young Readers," It's President's Day and the Squeakerton mice have BIG plans to celebrate our nation's leaders...and their favorite mouse!    When a human has a birthday, mice get to eat a BIG cake! When a mouse has a birthday, mice get to throw a BIG party! Ava and Dean can’t wait to surprise Gregory on his birthday. They have the perfect gift for this president-loving mouse: a special Abraham Lincoln suit made just for him! But making sure a mouse arrives at his surprise party on time is not easy . . . especially when the president's kids and their classmates are at the White House for a special President's Day field trip!    This chapter book series is sure to thrill readers who love tiny details and big fun. Bonus cool facts about presidents, the White House, and U.S. history are featured in the back of the book.",$4.99,5.0
49920,857191705,book,paperback,The Naked Trader: How anyone can make money trading shares,Robbie Burns,Harriman House,,,
49921,981297838,book,paperback,Monstrous Affections,David Nickle,ChiZine Publications,,,
49922,952711425X,book,paperback,The Fireside Collection,Daniel D Lamoreux,Creativia,,,
49923,1541097858,book,paperback,New York Coloring Book For Adults 1: For Travel and Relaxation (A Vacation Destination Book with Street Scenes and Landmarks from New York City) (Volume 1) (Travel and Color) (Volume 10),O Jentor,CreateSpace Independent Publishing Platform,,,
49924,1843448777,book,paperback,The Harbour Master (Detective Henk van der Pol),Daniel Pembrey,Oldcastle Books,,,
49925,1417981857,book,paperback,Secrets in the Hand or Palmistry Simplified in Alphabetical Form for Easy Reference 1899,Francis Thomas,"Kessinger Publishing, LLC",,,
49926,1491989386,book,paperback,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning,Chris Albon,O'Reilly Media,,,
49927,1521219508,book,paperback,The Pawn: Could you have lived before this life? Do you believe in reincarnation?,Claire Hamelin Manning,Independently published,,,
49928,1530535123,book,paperback,40 Fierce Push Up Bar Exercises for a Perfect & Sexy Body: The Source For a Well Defined & Toned Chest,Brian D Baker,CreateSpace Independent Publishing Platform,,,
49929,1503933318,book,paperback,A House for Happy Mothers: A Novel,Amulya Malladi,Lake Union Publishing,,,
49930,316508586,book,paperback,A Secret History of Witches,Louisa Morgan,Redhook,,,
49931,345350685,book,paperback,The Autobiography of Malcolm X: As Told to Alex Haley,"Malcolm X, Alex Haley, Attallah Shabazz",Ballantine Books,,,
49932,1519119755,book,paperback,Little Girl Dead,Kirsty Ferguson,CreateSpace Independent Publishing Platform,,,
49933,62083309,book,paperback,A Darkness Strange and Lovely (Something Strange and Deadly Trilogy),Susan Dennard,HarperTeen,,,
49934,1912106620,book,paperback,PANIC BUTTON a gripping crime thriller full of twists,CHARLIE GALLAGHER,Joffe Books,,,
49935,1544951043,book,paperback,City Maps Brisbane Australia,James McFee,CreateSpace Independent Publishing Platform,,,
49936,864926316,book,paperback,Apologetic for Joy,Jessica Hiemstra-van der Horst,Goose Lane Editions,,,
49937,385676530,book,paperback,"Thinking, Fast and Slow",Daniel Kahneman,Anchor Canada,,,
49938,1624162509,book,paperback,The Lighthouse Brides Collection: 6 Romances Develop at Historic Light Stations,"Andrea Boeshaar, Lynn A. Coleman, Sally Laity, DiAnn Mills, Paige Winship Dooly",Barbour Books,,,
49939,1683830059,book,paperback,The National Parks: An American Legacy,Ian Shive,Earth Aware Editions,,,
49940,3499267675,book,paperback,Der Alte Mann Und Das Meer (German Edition),Ernest Hemingway,Rowohlt Taschenbuch Verlag GmbH,,,
49941,1523262257,book,paperback,"Adult Activity Book: An Adult Activity Book Featuring Coloring, Sudoku, Word Search And Dot-To-Dot",Adult Activity Book,CreateSpace Independent Publishing Platform,,,
49942,1629991724,book,paperback,Prodigal Heart: A Double Life Rescued and Transformed by the Love of the Perfect Father,Christine D'Clario,Charisma House,,,
49943,1492841951,book,paperback,A Dog's Guide to Humans (Fun Reads for Dog Lovers) (Volume 1),"Karen Davison, Bob the Westie",CreateSpace Independent Publishing Platform,,,
49944,310535220,book,paperback,The Problem of God: Answering a Skepticâs Challenges to Christianity,Mark Clark,Zondervan,,,
49945,1942497245,book,paperback,From Illusion to Enlightenment,Michael J Roads,"Six Degrees Publishing Group, Inc",,,
49946,1365735869,book,paperback,W.D. Gann Implicit Rules of Trend - WD Gann Mechanical Trend Trading System,Khit Wong,Lulu.com,,,
49947,1909832030,book,paperback,An Introduction To Using GIS In Marine Biology: Supplementary Workbook Five: Creating Maps For Reports And Publications (Psls),Colin D. MacLeod,Pictish Beast Publications,,,
49948,373160054,book,paperback,Strong & Tender Thread,Jackie Weger,Harlequin,,,
49949,141036141,book,paperback,Nineteen Eighty-Four,George Orwell,Penguin Books,,,
49950,1456530704,book,paperback,Wounded Earth,Mary Anna Evans,CreateSpace Independent Publishing Platform,,,
49951,62024035,book,paperback,Divergent,Veronica Roth,Katherine Tegen Books,,,
49952,1594485151,book,paperback,Girl in Translation,Jean Kwok,Riverhead Books,,,
49953,076377362X,book,paperback,How To Study For Standardized Tests,"Donald Sefcik, Gillian Bice, Frank Prerost",Jones & Bartlett Learning,,,
49954,1780807929,book,paperback,Hot to Trot: Transformed into a submissive pony girl... (The Pony Tales) (Volume 3),C. P. Mandara,Steam eStuff,,,
49955,1365730433,book,paperback,Building Your Own Unicorn,Eric Nichols,lulu.com,,,
