,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
48767,354860921X,book,paperback,Firmin - Ein Rattenleben,"Sam Savage, Susanne Aeckerle, Marion Balkenhol",Ullstein Taschenbuchvlg.,,,
48768,1938398017,book,paperback,"Men and Women of Parapsychology, Personal Reflections, Esprit Volume 2",Rosemarie Pilkington,Anomalist Books,,,
48769,1517297923,book,paperback,Hotations Forever Turning Tricks Part Three: Entre*Pimp*Nuer (Volume 3),Ms. Cynthia S. Rubio,CreateSpace Independent Publishing Platform,,,
48770,1941295711,book,paperback,The Tugboat Murder: An Elliott Bay Mystery (Elliott Bay Mysteries) (Volume 2),Jennifer Berg,Barking Rain Press,,,
48771,022644239X,book,paperback,Music in the World: Selected Essays,Timothy D. Taylor,University Of Chicago Press,,,
48772,749475498,book,paperback,"Systemic Coaching and Constellations: The Principles, Practices and Application for Individuals, Teams and Groups",John Whittington,Kogan Page,,,
48773,1619359855,book,paperback,Sparked,Sheena Snow,Soul Mate Publishing,,,
48774,1503550435,book,paperback,Glow of the Red Star,Paul McCoy,XLIBRIS,,,
48775,1464207526,book,paperback,Burials (Faye Longchamp Series),Mary Anna Evans,Poisoned Pen Press,,,
48776,1483373371,book,paperback,"Corrections: From Research, to Policy, to Practice","Mary K. Stohr, Anthony Walsh","SAGE Publications, Inc",,,
48777,1781330727,book,paperback,Give Your Guest A Wow!: 21 ways to create impeccable hotel customer service that leaves a lasting impression,Adam Hamadache,Rethink Press,,,
48778,1480280674,book,paperback,The Unofficial Harry Potter Insults Handbook: 101 Comebacks For The Slytherin In Your Life,"Birdy Jones, Laura J. Moss, Sterling Martin, Cody Wellons",CreateSpace Independent Publishing Platform,,,
48779,1462516998,book,paperback,"DBTÂ® Skills Training Manual, Second Edition",Marsha M. Linehan PhD  ABPP,The Guilford Press,,,
48780,273772503,book,paperback,Money Mavericks: Confessions of a Hedge Fund Manager (2nd Edition) (Financial Times Series),Lars Kroijer,FT Press,,,
48781,812995430,book,paperback,Becoming Nicole: The Transformation of an American Family,Amy Ellis Nutt,Random House Trade Paperbacks,,,
48782,1500660345,book,paperback,Michael and Mason: Short Stories for Toddlers (Volume 1),Michael Joseph Bacotti Sr,CreateSpace Independent Publishing Platform,,,
48783,387716750,book,paperback,How Apollo Flew to the Moon (Springer Praxis Books / Space Exploration),W. David Woods,Praxis,,,
48784,1626496102,book,paperback,Out! (The Shamwell Tales) (Volume 3),JL Merrow,Riptide Publishing,,,
48785,1610530233,book,paperback,Blood Sunrise,Seth Edgarde,Blackbird Books,,,
48786,376020679,book,paperback,Weber's Smoke: A Guide to Smoke Cooking for Everyone and Any Grill,Jamie Purviance,Houghton Mifflin Harcourt,,,
48787,321036638,book,paperback,The Physiology Coloring Book (2nd Edition),"Wynn Kapit, Robert I. Macey, Esmail Meisami",Pearson,,,
48788,1786531763,book,paperback,Deadly Cargo: Bookshots,James Patterson,BookShots,,,
48789,3866864051,book,paperback,Spanien: Jakobsweg KÃ¼stenweg,Raimund Joos,"Stein, Conrad Verlag",,,
48790,1517195764,book,paperback,Ladies Love Cowboys: The Daughters of Clem Jamison,D'Ann Lindun,CreateSpace Independent Publishing Platform,,,
48791,014241820X,book,paperback,The Vast Fields of Ordinary,Nick Burd,Speak,,,
48792,1107422345,book,paperback,Ireland: A History,Thomas Bartlett,Cambridge University Press,,,
48793,983434891,book,paperback,Ask the Dice,Ed Lynskey,Crossroad Press,,,
48794,1449361323,book,paperback,Data Science for Business: What you need to know about data mining and data-analytic thinking,"Foster Provost, Tom Fawcett",O'Reilly Media,,,
48795,415620708,book,paperback,Creativity and Learning in Secondary English: Teaching for a creative classroom,Andrew McCallum,Routledge,,,
48796,759107793,book,paperback,A Broken Flute: The Native Experience in Books for Children (Contemporary Native American Communities),"Doris Seale, Beverly Slapin, Marlene R. Atleo, Linda L. Baldwin, Lois Beardslee, Maria Beardslee, Ki",AltaMira Press,,,
48797,385523181,book,paperback,Come to the Edge: A Love Story,Christina Haag,Spiegel & Grau,,,
48798,986274844,book,paperback,Greener Pastures,"Michael Wehunt, K. Allen Wood, John Boden, Michael Bukowski",Shock Totem Publications,,,
48799,394744128,book,paperback,A Practical Handbook for the Actor,"Melissa Bruder, Lee Michael Cohn, Madeleine Olnek, Nathaniel Pollack, Robert Previtio, Scott Zigler, David Mamet",Vintage,,,
48800,321657292,book,paperback,Rocket Surgery Made Easy: The Do-It-Yourself Guide to Finding and Fixing Usability Problems,Steve Krug,New Riders Press,,,
48801,1613734174,book,paperback,Joss Whedon: The Biography,"Amy Pascale, Nathan Fillion",Chicago Review Press,,,
48802,1626549745,book,paperback,Boatbuilding in Your Own Backyard,S. S. Rabl,Echo Point Books & Media,,,
48803,1681310198,book,paperback,Mistaken,"Jessie Lewis, Debbie Styne, Zorylee Diaz-Lupitou",Meryton Press,,,
48804,1594484791,book,paperback,The Junior Officers' Reading Club: Killing Time and Fighting Wars,Patrick Hennessey,Riverhead Books,,,
48805,864926162,book,paperback,Therefore Choose,Keith Oatley,Goose Lane Editions,,,
48806,440414806,book,paperback,Holes (A Yearling Book),"Louis Sachar, Vladimir Radunsky, Bagram Ibatoulline",Dell Yearling,,,
48807,1250162688,book,paperback,Witchmark,C. L. Polk,Tor.com,,,
48808,1935929577,book,paperback,Restorers Son (Sword of Lyric),Sharon Hinck,Enclave Publishing,,,
48809,1312998571,book,paperback,The Esoteric Codex: Deities of Knowledge,Harold Burham,lulu.com,,,
48810,1505924545,book,paperback,The Healthy Habit Revolution: Create Better Habits In 5 Minutes A Day,"Derek Doepker, Marjorie Kramer, Stephen Guise, S.J. Scott, Jimmie Brenton, Matt Stone, JC Deen, Mane",CreateSpace Independent Publishing Platform,,,
48811,385477813,book,paperback,Beyond Einstein: The Cosmic Quest for the Theory of the Universe,"Michio Kaku, Jennifer Trainer Thompson",Anchor,,,
48812,1456331302,book,paperback,Swami's Leelas In My Life: Experiencing Sri Sathya Sai Baba,Rosa Celeste Raveneau,CreateSpace,,,
48813,199758328,book,paperback,"Prove It On Me: New Negroes, Sex, and Popular Culture in the 1920s",Erin D. Chapman,Oxford University Press,,,
48814,1521906165,book,paperback,"Terrorism and Social Media: How ISIS is Fueled by Facebook and Twitter, and How to Stop it.",Jacob Leih,Independently published,,,
48815,764209361,book,paperback,The Most Misused Verses in the Bible: Surprising Ways God's Word Is Misunderstood,Eric J. Bargerhuff,Bethany House Publishers,,,
48816,163565016X,book,paperback,"The Women's Health Fitness Fix: Quick HIIT Workouts, Easy Recipes, & Stress-Free Strategies for Managing a Healthy Life","Jen Ator CSCS, Editors of Women's Health",Rodale Books,,,
48817,1473635489,book,paperback,The Keeper of Lost Things: The feel-good novel of the year,Ruth Hogan,Two Roads,,,
48818,226284271,book,paperback,Megawatts and Megatons: The Future of Nuclear Power and,"Richard L. Garwin, Georges Charpak",University of Chicago Press,,,
48819,1781281238,book,paperback,Christmas Sticker Scenes,"Juliet David, Nigel Chilvers",Candle Books,,,
48820,1519626991,book,paperback,"Bilingual Slovak: 50 Christmas Words (Slovak picture Dictionary): Slovak English Picture Dictionary, Bilingual Picture Dictionary,Slovak childrens ... Slovak English Dictionary) (Volume 25)",Sujatha Lalgudi,CreateSpace Independent Publishing Platform,,,
48821,1936287382,book,paperback,Essentials of Spinal Cord Medicine,Sunil Sabharwal MD,Demos Medical,,,
48822,4805311444,book,paperback,Japanese Hiragana & Katakana for Beginners: First Steps to Mastering the Japanese Writing System (CD-ROM Included),Timothy G. Stout,Tuttle Publishing,,,
48823,1533049920,book,paperback,Spanish Short Stories for beginners: Spanish Reading for Beginners (Learn Spanish with Stories) (Volume 1) (Spanish Edition),"Mariana Ferrer, Jose Gallegos",CreateSpace Independent Publishing Platform,,,
48824,1484221575,book,paperback,Managing Humans: Biting and Humorous Tales of a Software Engineering Manager,Michael Lopp,Apress,,,
48825,1641144289,book,paperback,On Eagles' Wings: A Runner's Story,Ernie Dabiero,"Christian Faith Publishing, Inc.",,,
48826,1500620084,book,paperback,Mercenary,David Gaughran,CreateSpace Independent Publishing Platform,,,
48827,1936154854,book,paperback,The Third Temple: Book 2 of the AntiChristo Trilogy,Stephen J. Schrader,Foremost Press,,,
48828,1785884697,book,paperback,Big Data Analytics with Spark and Hadoop,Venkat Ankam,Packt Publishing - ebooks Account,,,
48829,1250080606,book,paperback,The Reaper: Autobiography of One of the Deadliest Special Ops Snipers,"Nicholas Irving, Gary Brozek",St. Martin's Griffin,,,
48830,1326177184,book,paperback,The Beautiful Season A Story of the Spanish Revolution,Roger Yates,lulu.com,,,
48831,1781350051,book,paperback,"The Discipline Coach: If you're thinking discipline is keeping them in check, sorting them out, showing them what's good for them, because it's for ... lacking . . . you've got the wrong book!","Jim Roberson, Ian Gilbert",Independent Thinking Press,,,
48832,1138240567,book,paperback,Helping Couples Overcome Infidelity: A Therapist's Manual,Angela Skurtu,Routledge,,,
48833,692474536,book,paperback,Shoot the Moon: A Crag Banyon Mystery (Volume 7),James Mullaney,James Mullaney Books,,,
48834,198370072X,book,paperback,Baba Yaga Tales,Jennifer Wiginton,CreateSpace Independent Publishing Platform,,,
48835,134185730,book,paperback,Apple Pro Training Series: Logic Pro X 10.1: Professional Music Production,David Nahmani,Peachpit Press,,,
48836,1349676950,book,paperback,Agatha Christie on Screen (Crime Files),Mark Aldridge,Palgrave Macmillan,,,
48837,1461176530,book,paperback,The Ungood,Steven E Davis,CreateSpace Independent Publishing Platform,,,
48838,B0073PAN9S,book,paperback,National Audubon Society Field Guide to North American Insects & Spiders,Lorus & Margery Milne,Knopf,,,
48839,999752723,book,paperback,Milk and Vine II,"Adam Gasiewski, Emily Beck, Karl From Online",Adam Gasiewski,,,
48840,006158326X,book,paperback,"The Happiness Project: Or, Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,Harper Perennial,,,
48841,3924845077,book,paperback,RÃ¼ckruf ins Leben,"Anthony J.; Monte, Thomas J. Sattilaro",Mahajiva,,,
48842,1439192375,book,paperback,Brilliant Blunders: From Darwin to Einstein - Colossal Mistakes by Great Scientists That Changed Our Understanding of Life and the Universe,Mario Livio,Simon & Schuster,,,
48843,718078136,book,paperback,"Everybody, Always: Becoming Love in a World Full of Setbacks and Difficult People",Bob Goff,Thomas Nelson,,,
48844,8485805003,book,paperback,Tratado De Quiromancia China (Spanish Edition),Unknown,Ediciones Literarias Mandala,,,
48845,1481914251,book,paperback,If Everyone Knew Every Plant And Tree,Julia C Johnston,CreateSpace Independent Publishing Platform,,,
48846,1942993889,book,paperback,"BAKEMONOGATARI, Part 1: Monster Tale",NISIOISIN,Vertical,,,
48847,1640031138,book,paperback,Beck the Speck,Aliaha Brown,Covenant Books,,,
48848,1599553244,book,paperback,Divinely Designed,Rachael Renee Anderson,"Cedar Fort, Inc.",,,
48849,1520906854,book,paperback,From Stagnation To Transformation: A 21 Day Coaching Actuation Designed To Manumit PURPOSE,Clifton M. Pettyjohn,Independently published,,,
48850,99582074,book,paperback,Midnight's Children,Salman Rushdie,Vintage,,,
48851,143109227,book,paperback,Positive Parenting: An Essential Guide (The Positive Parent Series),"Rebecca Eanes, Dr. Laura Markham",TarcherPerigee,,,
48852,3871347477,book,paperback,Titanic - Das Erstbeste aus 30 Jahren,"Peter Knorr, Oliver Maria Schmitt, Martin Sonneborn, Mark-Stefan Tietze, Hans Zippert",Rowohlt Berlin,,,
48853,140275363,book,paperback,The Iliad (Penguin Classics Deluxe Edition),"Homer, Bernard Knox, Robert Fagles",Penguin Classics,,,
48854,1784308161,book,paperback,A Kestrel Rising,S A Laybourn,Totally Bound Publishing,,,
48855,B01FKS1VYK,book,paperback,City of Dreadful Delight: Narratives of Sexual Danger in Late-Victorian London (Women in Culture and Society) by Judith R. Walkowitz (1992-10-15),Judith R. Walkowitz,University Of Chicago Press,,,
48856,1482258595,book,paperback,Statistical Modeling and Machine Learning for Molecular Biology (Chapman & Hall/CRC Mathematical and Computational Biology),Alan Moses,Chapman and Hall/CRC,,,
48857,4909069011,book,paperback,From Washington To Trump: Inaugural Addresses of U. S. Presidents,"James Hart, George Washington, Thomas Jefferson, Abraham Lincoln, James Madison, Andrew Jackson, Franklin Delano Roosevelt, John Fitzgerald Kennedy, Ronald Wilson Reagan, George Bush, William Jefferson Clinton, Barack Hussein Obama, Donald John Trump, Uly",Hart Warming Classics,,,
48858,1544900457,book,paperback,City Maps Hangzhou China,James McFee,CreateSpace Independent Publishing Platform,,,
48859,1305500059,book,paperback,American Government: Institutions and Policies (I Vote for MindTap),"James Q. Wilson, Jr.  John J. DiIulio, Meena Bose, Matthew S. Levendusky",Wadsworth Publishing,,,
48860,982957017,book,paperback,"Constructing Walking Jazz Bass Lines, Book 1: Walking Bass Lines- The Blues in 12 Keys Upright Bass and Electric Bass  Method",Steven Mooney,Waterfall Publishing House,,,
48861,022643396X,book,paperback,Varieties of Social Imagination,"Barbara Celarent, Andrew Abbott",University Of Chicago Press,,,
48862,1520443978,book,paperback,Avoid Silly Mistakes in Mathematics,Rajesh Sarswat,Independently published,,,
48863,1496711815,book,paperback,The Plot Is Murder (Mystery Bookshop),V.M. Burns,Kensington,,,
48864,192833987,book,paperback,War and Peace (Oxford World's Classics),"Leo Tolstoy, Henry Gifford, Louise Maude, Aylmer Maude",Oxford University Press,,,
48865,022649926X,book,paperback,"Constellations of Inequality: Space, Race, and Utopia in Brazil",Sean T. Mitchell,University Of Chicago Press,,,
48866,1857547616,book,paperback,Lucky Day,Richard Price,Carcanet Press Ltd.,,,
48867,1338148079,book,paperback,Susie Salom,Susie Salom,,,,
48868,1596386681,book,paperback,The Huddle: Becoming a Champion for Life,Shawn M. Brower,P & R Publishing,,,
48869,1781332088,book,paperback,THE OUTSTANDING YOUTH COACH: A Total System To Help Young Athletes Reach Their Personal Best and Win More Often,Cody Cain,Rethink Press Limited,,,
48870,1850772770,book,paperback,Hurma,"Ali Al Muqri, Thomas Aplin",Darf Publishers Ltd,,,
48871,1506347568,book,paperback,Introduction to Criminology: Why Do They Do It?,"Pamela J. Schram, Stephen G. Tibbetts","SAGE Publications, Inc",,,
48872,557092647,book,paperback,Digital Dystopia,Jose Fernandez,lulu.com,,,
48873,812979370,book,paperback,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David Brooks,Random House Trade Paperbacks,,,
48874,1629990973,book,paperback,Overcoming Fear and Anxiety Through Spiritual Warfare,Carol Peters-Tanksley MD  DMIN,Siloam,,,
48875,1500867071,book,paperback,The Woofy Coloring Book,Michael Joseph Bacotti Sr,CreateSpace Independent Publishing Platform,,,
48876,1891640542,book,paperback,Famous Japanese Swordsmen: The Period of Unification,William de Lange,Floating World Editions,,,
48877,1434344916,book,paperback,Confessions of a Corporate Slut,Jacqueline Gum,AuthorHouse,,,
48878,1416569758,book,paperback,The Influenza Bomb: A Novel (TSI),"Paul McCusker, Walt Larimore",Howard Books,,,
48879,376334392X,book,paperback,"Jakobsweg Camino del Norte: Kustenweg von Irun bis Santiago de Compostela 33 Etappen. Hohenprofile, Wanderkartchen im MaÃ?stab 1 : 100.000, eine Ubersichtskarte, GPS",Cordula Rabe,Bergverlag Rother,,,
48880,1602829632,book,paperback,Amor & More: Love Everafter,"Radclyffe, Stacia Seaman",Bold Strokes Books,,,
48881,1782398856,book,paperback,The Captain's Girl,Nicola Pryce,Atlantic Books,,,
48882,178360610X,book,paperback,"The Global Minotaur: America, Europe and the Future of the Global Economy (Economic Controversies)","Yanis Varoufakis, Paul Mason",Zed Books,,,
48883,1449396593,book,paperback,"Illustrated Guide to Home Biology Experiments: All Lab, No Lecture","Robert Bruce Thompson, Barbara Fritchman Thompson",Make,,,
48884,1457185946,book,paperback,Getting Started with Adafruit Trinket: 15 Projects with the Low-Cost AVR ATtiny85 Board,Mike Barela,"Maker Media, Inc",,,
48885,8155976,book,paperback,Little God Ben,J. Jefferson Farjeon,Collins Crime Club,,,
48886,1475157606,book,paperback,Judgment Day (Volume 1),JE Gurley,Severed Press,,,
48887,197400130X,book,paperback,A Little Black Dress Called Madness Volume 3,Thom Young,CreateSpace Independent Publishing Platform,,,
48888,679734163,book,paperback,To Engineer Is Human: The Role of Failure in Successful Design,Henry Petroski,Vintage,,,
48889,62125990,book,paperback,Fugitive X: A Revolution 19 Novel,Gregg Rosenblum,HarperTeen,,,
48890,800759753,book,paperback,Secrets of Closing the Sale,Zig Ziglar,Revell,,,
48891,199928924,book,paperback,Ten Neglected Classics of Philosophy,Eric Schliesser,Oxford University Press,,,
48892,8129118653,book,paperback,The Quest Of The Sparrows,"Kartik Sharma, Ravi Nirmal Sharma",Rupa & Co.,,,
48893,1476777810,book,paperback,Live Original: How the Duck Commander Teen Keeps It Real and Stays True to Her Values,"Sadie Robertson, Beth Clark",Howard Books,,,
48894,1610408705,book,paperback,Doves,"Racheline Maltese, Erin McRae",Torquere Press,,,
48895,399172823,book,paperback,15 Things You Should Give Up to Be Happy: An Inspiring Guide to Discovering Effortless Joy,"Luminita D. Saviuc, Vishen Lakhiani",TarcherPerigee,,,
48896,1784758248,book,paperback,Trump: The Art of the Deal,D. Trump,Arrow,,,
48897,310081343,book,paperback,Church of the Small Things Study Guide: Making a Difference Right Where You Are,"Melanie Shankle, Karen Lee-Thorp",Zondervan,,,
48898,804798400,book,paperback,The Use of Bodies (Meridian: Crossing Aesthetics),"Giorgio Agamben, Adam Kotsko",Stanford University Press,,,
48899,1368013783,book,paperback,Star Wars Lost Stars,Claudia Gray,Disney Lucasfilm Press,,,
48900,1614276978,book,paperback,The Long Waves in Economic Life,Nikolai D. Kondratieff,Martino Fine Books,,,
48901,1935929771,book,paperback,Restorers Journey (Sword of Lyric),Sharon Hinck,Enclave Publishing,,,
48902,1551539683,book,paperback,Edwin Alonzo Boyd: Life and Crimes of Canada's Master Bank Robber (Amazing Stories),Nate Hendley,Amazing Stories,,,
48903,1500147591,book,paperback,Unfolding Life: A Book of Haiku,Terri Deno,CreateSpace Independent Publishing Platform,,,
48904,1329001362,book,paperback,The Esoteric Codex: Occult Appendix Ii,Marcel Degrave,lulu.com,,,
48905,375714065,book,paperback,Mountains of the Mind: Adventures in Reaching the Summit,Robert Macfarlane,Vintage,,,
48906,1494325896,book,paperback,Serial Killers True Crime Anthology 2014,"RJ Parker, Peter Vronsky, Michael Newton, Sylvia Perrini, Dane Ladwig",RJ Parker Publishing,,,
48907,1912175711,book,paperback,December Girl,Nicola Cassidy,Bombshell Books,,,
48908,185458670X,book,paperback,The Little CBT Workbook,Dr. Michael Sinclair,Crimson Publishing,,,
48909,1943104980,book,paperback,Picking Daisy,Kimberly M. Miller,Prism Book Group,,,
48910,1612969399,book,paperback,The Deer,Elise J. Geither,Black Rose Writing,,,
48911,1257052691,book,paperback,Defending Socialism,Penny C Lewis,Lulu.com,,,
48912,1503262421,book,paperback,Frankenstein,Mary Wollstonecraft Shelley,CreateSpace Independent Publishing Platform,,,
48913,1618684671,book,paperback,The Black Seas of Infinity,Dan Henk,Permuted Press,,,
48914,62310518,book,paperback,Playlist for the Dead,Michelle Falkoff,HarperTeen,,,
48915,1483576043,book,paperback,Almost Black: The True Story of How I Got Into Medical School By Pretending to Be Black,"Vijay Jojo Chokal-Ingam, Matthew Scott Hansen",BookBaby,,,
48916,99586746,book,paperback,Armada,Cline Ernest,Arrow Books Ltd,,,
48917,1442402334,book,paperback,Rot & Ruin,Jonathan Maberry,Simon & Schuster Children's Publishing,,,
48918,765385252,book,paperback,Binti,Nnedi Okorafor,Tor.com,,,
48919,615710883,book,paperback,"Finding Church: Stories of Leaving, Switching, and Reforming","Jeremy Myers, Travis Klassen, Cara Sexton, Sonny Lemmons, Alan Knox",Civitas Press,,,
48920,000759397X,book,paperback,"You, Me and Other People",Fionnuala Kearney,Harper,,,
48921,1329726235,book,paperback,The First Habit,Lewis Schiff,lulu.com,,,
48922,1846940478,book,paperback,Palmistry: Apprentice to Pro in 24 Hours; The Easiest Palmistry Course Ever Written,Johnny Fincham,"O Books, John Hunt",,,
48923,310513995,book,paperback,Doing the Right Thing: Making Moral Choices in a World Full of Options,Scott Rae,Zondervan,,,
48924,1455526304,book,paperback,"Hollywood Said No!: Orphaned Film Scripts, Bastard Scenes, and Abandoned Darlings from the Creators of Mr. Show","David Cross, Bob Odenkirk, Brian Posehn",Grand Central Publishing,,,
48925,1515340228,book,paperback,Bis du wieder atmen kannst (German Edition),Jessica Winter,CreateSpace Independent Publishing Platform,,,
48926,385344147,book,paperback,Alice I Have Been: A Novel (Random House Reader's Circle),Melanie Benjamin,Bantam,,,
48927,312656742,book,paperback,This Is Not a Test,Courtney Summers,St. Martin's Griffin,,,
48928,1496171381,book,paperback,How the Rhinoceros got his Skin (Just So Stories) (Volume 3),"Rudyard Kipling, Heather Bailey",CreateSpace Independent Publishing Platform,,,
48929,1107614791,book,paperback,Cambridge IGCSEÂ® Biology Coursebook with CD-ROM (Cambridge International IGCSE),"Mary Jones, Geoff Jones",Cambridge University Press,,,
48930,679724699,book,paperback,"The History of Sexuality, Vol. 1: An Introduction","Michel Foucault, Robert Hurley",Vintage,,,
48931,1440571627,book,paperback,Begin Again,Christy Newton,Crimson Romance,,,
48932,395647800,book,paperback,Cry of the Kalahari,"Mark James Owens, Cordelia Dykes Owens",Mariner Books,,,
48933,996761012,book,paperback,Cognition Chronicles: The Redstone Legacy,J.R. Bale,CopperKnight Publishing,,,
48934,825425409,book,paperback,"Suspicious Minds (Squeaky Clean Series, Book 2)",Christy Barritt,Kregel Publications,,,
48935,1515150747,book,paperback,By Summer's Last Twilight,Robert J Stava,CreateSpace Independent Publishing Platform,,,
48936,1619450062,book,paperback,DARK HORSE: The Surprise Election and Political Murder of President James A. Garfield,Kenneth D. Ackerman,Viral History Press,,,
48937,316067938,book,paperback,"Breaking Dawn (The Twilight Saga, Book 4)",Stephenie Meyer,"Little, Brown Books for Young Readers",,,
48938,022627084X,book,paperback,"Houston, We Have a Narrative: Why Science Needs Story",Randy Olson,University Of Chicago Press,,,
48939,1591845823,book,paperback,Built to Sell: Creating a Business That Can Thrive Without You,"John Warrillow, Bo Burlingham",Portfolio,,,
48940,3839101638,book,paperback,Bondaged Baby-Girl,Corinne Ansgar,BoD,,,
48941,981739652,book,paperback,SWIVEL to Success - Bipolar Disorder in the Classroom: A Teacher's Guide to Helping Students Succeed,Tracy Anglada,BPChildren,,,
48942,864928815,book,paperback,Sir John's Table: The Culinary Life and Times of Canada's First Prime Minister,Lindy Mechefske,Goose Lane Editions,,,
48943,143914995X,book,paperback,The Lessons of History,"Will Durant, Ariel Durant",Simon & Schuster,,,
48944,1482336278,book,paperback,"Velocity: Impulse, Book Three (Volume 3)","Amelia C. Gormley, Kerry Chin, Michael Hart",CreateSpace Independent Publishing Platform,,,
48945,1312990031,book,paperback,The Esoteric Codex: Incunabula,Bryon Meerdink,lulu.com,,,
48946,1988071372,book,paperback,Destinies: Motivating Stories From Ordinary People Who Created Extraordinary Results,"Peggy McColl, Bob Proctor, Sandy Gallagher, and Friends",Hasmark Publishing,,,
48947,1482808390,book,paperback,Frank,Tim Owen,PartridgeAfrica,,,
48948,3423715022,book,paperback,Echt Abgefahren Ein Comic-roman (German Edition),Hans-Jurgen Feldhaus,Deutscher Taschenbuch Verlag GmbH & Co.,,,
48949,1591845688,book,paperback,Like a Virgin: Secrets They Won't Teach You at Business School,Richard Branson,Portfolio,,,
48950,197569385X,book,paperback,City Maps Hamm Germany,James McFee,CreateSpace Independent Publishing Platform,,,
48951,1937187152,book,paperback,"Constructing Walking Jazz Bass Lines, Book 3: Walking Bass Lines- Standard Lines- The Chord Scale Relationship Method, Bass Tab Edition (Volume 3)",Steven Mooney,Waterfall Publishing House,,,
48952,812968174,book,paperback,They Came Before Columbus: The African Presence in Ancient America (Journal of African Civilizations),Ivan Van Sertima,Random House Trade Paperbacks,,,
48953,1499713118,book,paperback,Great Expectation (Student Edition): Original and Unabridged,Charles Dickens,CreateSpace Independent Publishing Platform,,,
48954,1419690094,book,paperback,The Cardinal Pirate,Doug Hanau,BookSurge Publishing,,,
48955,1518869572,book,paperback,Acceptable Losses (Up From the Depths) (Volume 2),J.R. Jackson,CreateSpace Independent Publishing Platform,,,
48956,1682613100,book,paperback,Kiss of God (20th Anniversary Edition): The Wisdom of a Silent Child,"Marshall Stewart Ball, Chris Martin, Dr. Habib Sadeghi, Troylyn Ball",Post Hill Press,,,
48957,152020843X,book,paperback,Double Header: My Life with Two Penises,Diphallic Dude,Independently published,,,
48958,019900322X,book,paperback,Poverty in Canada (Issues in Canada),Raghubar Sharma,Oxford University Press,,,
48959,1497462614,book,paperback,Hand Book: Your Life is in Your Hands (Real Palmistry) (Volume 2),Mark A Seltman,CreateSpace Independent Publishing Platform,,,
48960,393314030,book,paperback,The Freud Reader,"Sigmund Freud, Peter Gay",W. W. Norton & Company,,,
48961,1416041966,book,paperback,Netter's Essential Physiology: With STUDENT CONSULT Online Access (Netter Basic Science),"Susan Mulroney, Adam Myers MD",Saunders,,,
48962,1910552062,book,paperback,A Book of Brilliant Ideas: And How to Have Them,Greg McLeod,LOM Art,,,
48963,8129135337,book,paperback,The Curse of Brahma,Jagmohan Bhanver,Rupa Publications,,,
48964,1483389170,book,paperback,"Introduction to Criminology: Theories, Methods, and Criminal Behavior",Frank E. Hagan,"SAGE Publications, Inc",,,
48965,345545893,book,paperback,Saint Odd: An Odd Thomas Novel,Dean Koontz,Bantam,,,
48966,1545141835,book,paperback,Battle Scars,David M. Salkin,CreateSpace Independent Publishing Platform,,,
48967,440509289,book,paperback,Type Talk at Work (Revised): How the 16 Personality Types Determine Your Success on the Job,"Otto Kroeger, Janet M. Thuesen, Hile Rutledge",Delta,,,
48968,022607644X,book,paperback,Weeds of North America,"Richard Dickinson, France Royer",University Of Chicago Press,,,
48969,1545421900,book,paperback,Operation Breakout (The Sleeping Legion) (Volume 3),J R Handley,CreateSpace Independent Publishing Platform,,,
48970,1785770551,book,paperback,Lies: The Gripping Psychological Thriller That Will Take Your Breath Away,TM Logan,Bonnier Books Ltd,,,
48971,1943852499,book,paperback,"EFT For Christians Advanced: Change Your Feelings, Change Your Life",Sherrie Rice Smith R.N.,"True Potential Publishing, Incorporated",,,
48972,310323797,book,paperback,Workplace Grace Participant's Guide: Becoming a Spiritual Influence at Work,"Bill Peel, Walt Larimore, Amanda Sorenson, Stephen Sorenson",Zondervan,,,
48973,3763331034,book,paperback,FÃ¼hrer der Dolomiten- HÃ¶henwege 1 - 3. Rother WanderfÃ¼hrer special. Die groÃen Dolomiten- Weitwanderwege 1-3.,Franz Hauleitner,Bergverlag Rother,,,
48974,174104670X,book,paperback,Austria (Country Guide),"Anthony Haywood, Kerry Christiani",Lonely Planet,,,
48975,1927510368,book,paperback,Don't Eat Family,"Alison Neuman, Katherine Restoueix",Dream Write Publishing Ltd.,,,
48976,1118129717,book,paperback,Mastering Autodesk 3ds Max 2013,Jeffrey Harper,Sybex,,,
48977,553345834,book,paperback,What They Don't Teach You at Harvard Business School: Notes from a Street-smart Executive,Mark H. McCormack,Bantam,,,
48978,1941759335,book,paperback,Series 7 Exam Prep 2016: 500 Questions with Explanations for the FINRA Series 7 License Exam,Trivium Test Prep,Trivium Test Prep,,,
48979,399537767,book,paperback,Take the Stairs: 7 Steps to Achieving True Success,Rory Vaden,TarcherPerigee,,,
48980,1910323152,book,paperback,With the People from the Bridge (Poena Damni),"Dimitris Lyacos, Shorsha Sullivan",Shoestring Press,,,
48981,1518886280,book,paperback,Legendary Creatures of the Philippines,Virgilio Salviejo,CreateSpace Independent Publishing Platform,,,
48982,193201442X,book,paperback,"Savages (Lesbian Adventure Club, Book 3)",Rosalyn Wraight,Don't Waste Daylight,,,
